Date,%Gap_XOM,%Gain_XOM,%YesterdaysGain_XOM,%2DaysGain_XOM,%Gap_CVX,%Gain_CVX,%YesterdaysGain_CVX,%2DaysGain_CVX,%Gap_SLB,%Gain_SLB,%YesterdaysGain_SLB,%2DaysGain_SLB,%Gap_BKR,%Gain_BKR,%YesterdaysGain_BKR,%2DaysGain_BKR,%Gap_HAL,%Gain_HAL,%YesterdaysGain_HAL,%2DaysGain_HAL,%Gap_NOV,%Gain_NOV,%YesterdaysGain_NOV,%2DaysGain_NOV,%Gap_FTI,%Gain_FTI,%YesterdaysGain_FTI,%2DaysGain_FTI,%Gap_HP,%Gain_HP,%YesterdaysGain_HP,%2DaysGain_HP,%Gap_COP,%Gain_COP,%YesterdaysGain_COP,%2DaysGain_COP,%Gap_EOG,%Gain_EOG,%YesterdaysGain_EOG,%2DaysGain_EOG,%Gap_OXY,%Gain_OXY,%YesterdaysGain_OXY,%2DaysGain_OXY,%Gap_CNQ,%Gain_CNQ,%YesterdaysGain_CNQ,%2DaysGain_CNQ,%Gap_PXD,%Gain_PXD,%YesterdaysGain_PXD,%2DaysGain_PXD,%Gap_HES,%Gain_HES,%YesterdaysGain_HES,%2DaysGain_HES,%Gap_FANG,%Gain_FANG,%YesterdaysGain_FANG,%2DaysGain_FANG,%Gap_CLR,%Gain_CLR,%YesterdaysGain_CLR,%2DaysGain_CLR,%Gap_MRO,%Gain_MRO,%YesterdaysGain_MRO,%2DaysGain_MRO,%Gap_DVN,%Gain_DVN,%YesterdaysGain_DVN,%2DaysGain_DVN,%Gap_APA,%Gain_APA,%YesterdaysGain_APA,%2DaysGain_APA,%Gap_COG,%Gain_COG,%YesterdaysGain_COG,%2DaysGain_COG,%Gap_XEC,%Gain_XEC,%YesterdaysGain_XEC,%2DaysGain_XEC,%Gap_MUR,%Gain_MUR,%YesterdaysGain_MUR,%2DaysGain_MUR,%Gap_MGY,%Gain_MGY,%YesterdaysGain_MGY,%2DaysGain_MGY,%Gap_EQT,%Gain_EQT,%YesterdaysGain_EQT,%2DaysGain_EQT,%Gap_MTDR,%Gain_MTDR,%YesterdaysGain_MTDR,%2DaysGain_MTDR,%Gap_CNX,%Gain_CNX,%YesterdaysGain_CNX,%2DaysGain_CNX,%Gap_XOP,%Gain_XOP,%YesterdaysGain_XOP,%2DaysGain_XOP,%Gap_XLE,%Gain_XLE,%YesterdaysGain_XLE,%2DaysGain_XLE,%Gap_XLF,%Gain_XLF,%YesterdaysGain_XLF,%2DaysGain_XLF,%Gap_DIA,%Gain_DIA,%YesterdaysGain_DIA,%2DaysGain_DIA,%Gap_SPY,%Gain_SPY,%YesterdaysGain_SPY,%2DaysGain_SPY
2019-01-04,1.4864421484116195,3.6869698018525576,-1.5353704367048198,0.6305914207075567,1.5750198851241002,2.072395695242194,-1.9152612700539424,-0.20222558953184525,1.8617042323053525,3.96277058227097,1.0752626424140608,4.212850792480037,2.056433803508609,5.021517191404945,-0.6650802599648323,-2.744186756222747,2.064140768942036,4.754887414050671,-0.6227109195782147,2.06922211677668,2.140074788844638,4.007777232373391,-0.6187155593030385,0.0,3.681290699472962,5.295007613189353,0.20212475815204034,1.2768156121226786,1.8518505289578455,1.955885559402796,0.020816100706104047,0.2503186274919516,1.4474131898709421,2.52492712627654,-1.8933429200321379,-0.2726514404260405,1.9228584017635701,4.390348888128349,-0.706323126958816,3.1647771645509333,1.6982316661101087,3.216847406943409,-1.2258037444083922,-0.22808632651061048,2.12254986471728,3.5242334493961907,0.9296667112536896,3.4811445578235176,2.338016221453475,3.384545166775863,0.32017324349243337,2.440686854319292,2.6185435865390048,7.78485323089293,0.3551082036488336,4.666665159625771,1.7782851698730475,3.9205454445629617,0.9871901169455886,3.732477699863379,2.24745860575208,6.836998718597448,0.7388021450308657,5.175421503180626,2.393983476124646,5.403556552920021,-0.6793504052694651,1.9525783123556022,2.6360498291576984,4.46428238360835,1.3356371629432964,4.347823879462341,2.2075068974722227,4.19425819296754,0.2582061720702947,3.5428583054315474,1.3686980909299533,-1.0692900298282253,-0.6374905291185983,4.608495578151497,2.037513451526839,4.996766081764926,-1.3873368594900557,0.3081891678935781,2.438027059083954,4.063388765538575,2.2434604170080514,5.2159095875951405,1.9503570233760967,5.319152443913085,-0.08857598685230288,0.6244397376094014,1.8633572258699664,1.0352006526844453,-2.914572536805394,2.2763383751691078,2.7620874176296115,6.90521255741803,-0.87118476855684,2.5756637416764474,2.264810446422608,5.226484367549435,-1.4592281704760282,0.5253893655126473,2.6199227840532857,5.645751873653286,-0.6962276573230582,2.1485099135754555,1.7271156712371438,3.402413392209242,-0.9917886814252226,0.9590288864715591,1.7035759213314527,3.3219791390644167,-2.248130329876019,-1.427372615213628,1.4467178729872727,3.334508432378838,-2.8453888293973217,-2.7787289075210717,1.3840504201712294,3.349573093196577,-2.38627633571435,-2.2847277116328177
2019-01-07,0.14054599012864671,0.5200212357731633,3.6869698018525576,2.094990720799859,0.21656547954381056,1.2994066462477338,2.072395695242194,0.11744263307501238,0.30698114969646856,2.7628498647778144,3.96277058227097,5.080643416360765,-0.09106808401089378,2.686703903394351,5.021517191404945,4.323039811849338,0.7389130327547866,1.4074581895019989,4.754887414050671,4.102567291331512,0.11223601630859362,3.7411149162942947,4.007777232373391,3.3642649317514532,0.38314030424219153,3.927195791724157,5.295007613189353,5.507834892673683,0.44898208306760207,3.408159528459821,1.955885559402796,1.9771087992166414,0.2509801528033088,-0.43921377144607837,2.52492712627654,0.5837786772630745,0.6068991758271359,0.6281984441948608,4.390348888128349,3.6530157116185036,0.5378898236235075,2.0091825515829034,3.216847406943409,1.9516114265688005,0.3094774565783051,0.27079185219044416,3.5242334493961907,4.486663785855784,0.17230634268969883,2.17532786570074,3.384545166775863,3.715554818306229,0.26264554648484584,4.793176859773527,7.78485323089293,8.167606087006686,0.7305147150047431,2.7018882617799105,3.9205454445629617,4.946438798667637,0.5535872472203435,1.3728940079265781,6.836998718597448,7.626312756817044,0.8436087977168256,1.362751721131517,5.403556552920021,4.687497064309329,0.6919010110112317,3.174606008683909,4.46428238360835,5.85954616112585,0.1765577152118329,2.1539569806670817,4.19425819296754,4.463294198564641,0.9511510103134542,4.063988621547631,-1.0692900298282253,-1.6999639362778591,0.5236352014363425,2.202372244655282,4.996766081764926,3.540107244640049,0.19523325212394077,1.7180734721698545,4.063388765538575,6.398009701090637,1.5151540693756314,0.42087702233338364,5.319152443913085,5.225864965291407,-1.8954960581787856,1.127045636246346,1.0352006526844453,-1.9095435580449203,0.11743129541222752,7.222545464727233,6.90521255741803,5.973870628824489,-1.6556275705983614,2.566228655418663,5.226484367549435,3.690989864856599,1.047855931551298,3.422988048591744,5.645751873653286,4.9102169303220204,0.7516298162146746,1.4865532078278585,3.402413392209242,2.3768799598647923,-0.20610529240496972,0.1236631754429584,3.3219791390644167,0.9991663886109361,0.2390291794056749,0.4609876373066444,3.334508432378838,0.394239872531297,0.11886487280926587,0.7884644787735123,3.349573093196577,0.8833666874118219
2019-01-08,1.4261805373837682,0.7270753591560046,0.5200212357731633,4.226164063551898,1.0154991697443616,-0.43649161218564925,1.2994066462477338,3.398731188890457,1.4936577450038573,1.2447100393112311,2.7628498647778144,6.835105848722513,1.241688231125648,2.926828690652063,2.686703903394351,7.843134393190391,1.4573215848068628,1.318532519566538,1.4074581895019989,6.229268655863326,1.6588568316441867,0.8294249766791719,3.7411149162942947,7.8988277005198535,2.211985116241267,2.9032260350952965,3.927195791724157,9.430148721070156,2.013026435017327,0.6512765797906411,3.408159528459821,5.430704787921173,1.1659017638842477,1.3392129474921686,-0.43921377144607837,2.0746235271728772,1.21680404177881,1.0686641456002477,0.6281984441948608,5.046127435733158,1.2717116193140574,0.7909343676873386,2.0091825515829034,5.2906622953376665,0.9645061700005407,0.4243850695516296,0.27079185219044416,3.8045686386197692,1.4825641111412742,-0.08432431829712267,2.17532786570074,5.633497986616706,1.7126141949279985,1.2531296172435784,4.793176859773527,12.951171874296948,1.5200284806948363,2.2605473613095928,2.7018882617799105,6.728362463507266,1.3324609580973086,2.4464892451865325,1.3728940079265781,8.303757472253666,1.6645341279561081,-0.8962890163154628,1.362751721131517,6.83994533397877,1.3017748273774272,0.7889501088016351,3.174606008683909,7.780611769086907,1.0715501647848988,1.4863473924638972,2.1539569806670817,6.4385576907692466,0.7893665827443971,1.4540938342636842,4.063988621547631,2.9512427665758434,0.9945690576318204,1.6124166440367822,2.202372244655282,7.309185715735349,1.6890616005532995,1.996163044119721,1.7180734721698545,5.851274242160278,2.766135081848132,2.0117331515410037,0.42087702233338364,5.762416556665783,0.6079069940465227,3.0901753668916543,1.127045636246346,2.1739134727132647,2.135812621905552,3.5049254196402155,7.222545464727233,14.626490138540833,1.614203419880622,0.8878099566520784,2.566228655418663,7.926836562479128,1.857477965968945,0.9118491889549372,3.422988048591744,9.261993334133328,1.3989504810718871,0.7735372509655873,1.4865532078278585,4.939545285462551,0.9057196585524273,0.08233243993932919,0.1236631754429584,3.449750379398295,1.0961938410792074,1.0876944051474173,0.4609876373066444,3.8108677413236967,0.9591958465958469,0.9395330155608693,0.7884644787735123,4.1644477660004995
2019-01-09,0.7773425200957339,0.5274809114224552,0.7270753591560046,1.2508775411968531,0.8231241173584678,1.3420417330692043,-0.43649161218564925,0.8572432330430304,1.4507012027317998,1.4015331575714849,1.2447100393112311,4.041949373727031,1.2494654328588601,-0.17233524238038433,2.926828690652063,5.692167814723828,1.5068445726461515,2.7397233430072485,1.318532519566538,2.744548502996423,1.7167434381338216,1.4663868676177214,0.8294249766791719,4.6015696344954815,3.985684021239777,2.6421948963278568,2.9032260350952965,6.944437197493956,1.7647088742723651,4.921565336339614,0.6512765797906411,4.081632653061225,1.1660447816518755,3.3115629097078,1.3392129474921686,0.8941171683517157,1.319097760167195,3.8421335084984296,1.0686641456002477,1.7035759213314374,0.7539706251278854,1.2155730750804525,0.7909343676873386,2.8160082345802886,1.2677676335035792,2.074525524141662,0.4243850695516296,0.6963261219323322,1.272853444049335,2.538678402127904,-0.08432431829712267,2.089169217010138,1.3820173060415661,3.4653471968623797,1.2531296172435784,6.106371195853794,1.953314065143604,1.7532196482031057,2.2605473613095928,5.023513086896703,1.2366695042374045,0.6396572010664234,2.4464892451865325,3.852970957364845,1.6795880915399228,3.8113706074609865,-0.8962890163154628,0.4542485108199025,1.526423908582233,1.095893131140921,0.7889501088016351,3.988602175045079,1.362396492557467,5.108991719404596,1.4863473924638972,3.6723196565479186,0.49140392652943077,-2.3341510771638116,1.4540938342636842,5.577176663782417,1.7499633691759113,1.898263048352122,1.6124166440367822,3.850300305328532,1.3549138670923278,3.8012805437802784,1.996163044119721,3.7485320640118545,2.054231704459701,1.1503725755553909,2.0117331515410037,2.4410770964598867,0.5896753299033376,-1.9164682539868507,3.0901753668916543,4.252048689762912,1.9576764375731965,4.550267871478588,3.5049254196402155,10.980615716305744,1.5199966430664062,1.1999969482421733,0.8878099566520784,3.476821845584007,1.639898568371397,2.2423028618209617,0.9118491889549372,4.366049726305789,1.3392123157841682,1.5841927616445923,0.7735372509655873,2.2715895016114183,0.24681766601877486,0.49362748609483187,0.08233243993932919,0.20609743029193625,0.42451013559555745,0.4203093509146326,1.0876944051474173,1.5536961791934674,0.30767168233190745,0.46734908999328373,0.9395330155608693,1.735405378428429
2019-01-10,-0.4832898135465265,-0.5109018593515499,0.5274809114224552,1.2583914543096641,-0.6709583555747768,0.158912607495706,1.3420417330692043,0.8996922212866773,-0.7517006805867344,0.9941799969086524,1.4015331575714849,2.663688220799284,-0.6473872163847915,0.7768679524517826,-0.17233524238038433,2.7494494909535847,-0.8333333333333334,2.9000027974446616,2.7397233430072485,4.094380005797492,-0.9164618300690368,1.3746893835445493,1.4663868676177214,2.3079744232316584,-0.6108165064176948,-1.047121999896432,2.6421948963278568,5.622129821551303,-1.2707839876811864,0.8596578463819723,4.921565336339614,5.60489491852493,-0.8728280335541819,2.2422958037524454,3.3115629097078,4.695124736451124,-1.1795602072204587,-0.07057132079973556,3.8421335084984296,4.951857157330093,0.045604712456024855,0.62329533249918,1.2155730750804525,2.0161218279829565,-1.2420019853080313,1.2796392792361302,2.074525524141662,2.5077145702817867,-1.1521793456625942,-0.39091425483402553,2.538678402127904,2.4522133605744303,-0.9569368893470853,3.5685823783344666,3.4653471968623797,4.761902106170162,-1.4982661863508486,-0.6180388205366372,1.7532196482031057,4.0533993700081155,-1.2923741535837503,-0.27542598731758655,0.6396572010664234,3.1017955908831074,-1.369006331875334,1.7423814061159546,3.8113706074609865,2.8809206950197748,-1.0065823834680365,1.7808787966705202,1.095893131140921,1.893489289993042,-1.944265617637278,0.3240391190645479,5.108991719404596,6.67127647707106,-0.29349976396061217,1.132077372935595,-2.3341510771638116,-0.9139979897955659,-1.1206471449952515,2.546936433296317,1.898263048352122,3.541287601728134,-1.5591019085035207,0.0,3.8012805437802784,5.873323345318254,-0.5686486280454147,0.7311063837995773,1.1503725755553909,3.185248153565078,-0.5009943823037969,-0.8516942722585493,-1.9164682539868507,1.1144848830058036,-1.7712569707269463,0.10121689034413583,4.550267871478588,8.214676786407978,-0.7905093344740094,-0.9486157247253919,1.1999969482421733,2.098460597280267,-1.047462202342786,0.6219330239037185,2.2423028618209617,3.1745984712353263,-0.7556289629230443,0.2893895546107945,1.5841927616445923,2.3699843337486013,-0.5730633970511126,0.04093421513268369,0.49362748609483187,0.5763663415876742,-0.5357436753334315,0.45203492354415464,0.4203093509146326,1.5125754373562599,-0.6628644598156832,0.3527556141424492,0.46734908999328373,1.4112730045525632
2019-01-11,-0.27759135206842883,-0.45801778914239255,-0.5109018593515499,0.013884142286723529,-0.39664782754247047,-0.8021119940003291,0.158912607495706,1.5030870140766113,-1.2965207580888523,0.21608679301480874,0.9941799969086524,2.4096469167827554,-0.8993618346487896,-1.0706637940716992,0.7768679524517826,0.603193892802565,-1.2309720044849568,-0.5506967012384667,2.9000027974446616,5.719178194041365,-1.2865119481530118,1.216969327831355,1.3746893835445493,2.861234515753103,-1.675482855902778,-0.35273799189814814,-1.047121999896432,1.5674058923918353,-1.3155510155844905,-1.0005575381017353,0.8596578463819723,5.823531805300245,-0.9714507482960197,-2.281429196436352,2.2422958037524454,5.628113749623245,-1.2711885606499658,-2.2699757240246714,-0.07057132079973556,3.7688507433348577,-0.8007233112977278,0.045322221166906575,0.62329533249918,1.846445017819726,-1.040507945868439,0.9290226734209441,1.2796392792361302,3.3807112468424885,-0.9432734261642838,-2.065546603233363,-0.39091425483402553,2.1378400915355678,-1.8094368192518626,-1.3089514825587563,3.5685823783344666,7.157593344612184,-0.829169203987343,-1.912747415275641,-0.6180388205366372,1.1243452496312973,-1.2322031445035213,-1.402166670259576,-0.27542598731758655,0.3624694315873516,-1.1009192720251224,-1.4678884741199627,1.7423814061159546,5.620160626359509,-1.863832869543162,0.2662597656391565,1.7808787966705202,2.8962884562180986,-1.0012902942812085,0.4522005850681212,0.3240391190645479,5.4495859702297835,-0.49751589990911627,0.24875399608107876,1.132077372935595,-1.2284981004229205,-1.5043962139751756,0.25546452954105714,2.546936433296317,4.493547034826721,-0.25380600078988497,-2.8643909005223507,0.0,3.8012805437802784,-0.9677410423445112,-1.9354820846890366,0.7311063837995773,1.8898894066923335,-1.1622104039646635,2.9307725966348164,-0.8516942722585493,-2.7518400758965407,-1.9716950629853953,-2.224471783535802,0.10121689034413583,4.656090401464563,-0.6384670822900697,0.3990438292133044,-0.9486157247253919,0.23999786376953125,-1.0409879544790213,-1.1060512528283704,0.6219330239037185,2.878181507718283,-0.512984433063408,-0.5931432193757264,0.2893895546107945,1.8781668046324866,-0.4910017864613993,0.24549699112638065,0.04093421513268369,0.5347637637646276,-0.4708353678385417,-0.049997965494791664,0.45203492354415464,0.8742442195118432,-0.46353993525860016,0.038630292656590015,0.3527556141424492,0.8217533042883277
2019-01-14,-0.7111016837005414,-0.12549353841780914,-0.45801778914239255,-0.966579627093053,-1.0662916010969679,-0.7286295434098241,-0.8021119940003291,-0.6444740435893248,-1.5333090048146327,-1.0062337488099635,0.21608679301480874,1.2124150815955756,-1.0389600309733749,0.6060579538377051,-1.0706637940716992,-0.30211348551456385,-1.6286644546393365,-1.0749182915474884,-0.5506967012384667,2.3333358764648438,-1.7176227740173915,0.48093228001739396,1.216969327831355,2.6083882595265955,-1.6371655116654067,-0.044236986839609846,-0.35273799189814814,-1.3961663946794216,-0.8235048178847971,-0.37432296799009934,-1.0005575381017353,-0.149501063103621,-1.1598081791614905,-1.1748739064132192,-2.281429196436352,-0.09028978382118213,-1.249095747047828,1.692989927892103,-2.2699757240246714,-2.3389450929741296,-1.1627971281586178,-0.966474445561241,0.045322221166906575,0.6689000449552049,-1.067743040530035,0.6627404498786558,0.9290226734209441,2.2205500916991783,-0.9561308758645422,0.45696981958821226,-2.065546603233363,-2.4483863419551093,-1.6968966727462242,-0.8972090508397876,-1.3089514825587563,2.2129198838281705,-1.5081649546945146,0.3938555889713243,-1.912747415275641,-2.5189647142470637,-1.4652021275834999,-0.12928544168993034,-1.402166670259576,-1.673730726181762,-1.551837021742116,-1.7380550964448145,-1.4678884741199627,0.24891671616040625,-1.8588761751611564,-0.7207910836807816,0.2662597656391565,2.051880326020009,-1.6077170220805348,1.5112517928923606,0.4522005850681212,0.7777050109249286,-1.116627189230753,1.9851097443269394,0.24875399608107876,1.3836474567205808,-1.3590021132040584,1.9677228222798195,0.25546452954105714,2.8089074820144044,-1.4184436548301413,-0.485259662831465,-2.8643909005223507,-2.8643909005223507,-0.7401328430694238,1.1513186272987395,-1.9354820846890366,-1.218526133967918,-1.0800255848757117,2.0618559596964237,2.9307725966348164,2.0541171020378055,-2.0165428468016406,-2.0165428468016406,-2.224471783535802,-2.1255064343575434,-0.7154225209357429,2.2257530577846136,0.3990438292133044,-0.5533572880245513,-1.31578823536055,0.06579098031133074,-1.1060512528283704,-0.49099712692729214,-0.9514597138490986,-0.24189278381185403,-0.5931432193757264,-0.3054701592856875,-0.9795909025231041,0.6938778624242666,0.24549699112638065,0.2865316985255563,-0.812911525487037,-0.39186360775066065,-0.049997965494791664,0.4018109497842649,-0.8186058942122539,-0.6100922939288782,0.038630292656590015,0.391522177325145
2019-01-15,0.44673978374185874,0.055843804357307895,-0.12549353841780914,-0.5829365448300239,0.23272657840097397,0.35803931391722466,-0.7286295434098241,-1.524897112450633,1.2584715914913418,0.9680579110193236,-1.0062337488099635,-0.7923212940331908,0.516354735005323,-0.9466407724663553,0.6060579538377051,-0.47109468331682613,0.7573247806407825,-0.06585596710894502,-1.0749182915474884,-1.6196954532133945,0.8205120380108174,0.20512637929019764,0.48093228001739396,1.7037544061842005,1.2837467652990404,0.5312036015311409,-0.044236986839609846,-0.39681893807870366,1.6344146897736525,0.30058209428529964,-0.37432296799009934,-1.3711351894187638,0.6553883572254354,0.6401435223871156,-1.1748739064132192,-3.4294991865273476,0.46695672977095726,-0.14212343447748724,1.692989927892103,-0.615416256505902,0.3507101572390481,-0.0914992167015562,-0.966474445561241,-0.9215902520800732,0.8412565506681511,2.67007877893969,0.6627404498786558,1.5979201323449048,0.9447869754931395,0.09797703845366497,0.45696981958821226,-1.6180157082314566,1.554806296945593,1.9877943204782569,-0.8972090508397876,-2.1944165022259257,0.6410852121808828,0.47842310762585377,0.3938555889713243,-1.5264252889022845,0.3667788333100024,1.0787486870774514,-0.12928544168993034,-1.5296393145766323,0.9475655038105291,0.0,-1.7380550964448145,-3.1804308601302087,0.8788671821391394,0.8788671821391394,-0.7207910836807816,-0.45645049469178145,1.9005336709568013,0.5701625179467189,1.5112517928923606,1.9702862674097936,-0.2027544094482121,0.5677185341229004,1.9851097443269394,2.238801780223626,0.9995852185271317,1.7909217511997522,1.9677228222798195,2.2282141856714857,0.9002242028949898,1.1627887011127307,-0.485259662831465,-3.3357508297277656,0.32520293685164203,0.32520293685164203,1.1513186272987395,-0.8064470231593519,0.5290942672387402,0.7696000017614762,2.0618559596964237,5.053056865780105,1.1609461978742777,2.5329790127241787,-2.0165428468016406,-4.196157203707431,-0.07775486372059016,0.46656626141932794,2.2257530577846136,2.633678617228534,0.854701604963019,1.1505600939905172,0.06579098031133074,-1.0409879544790213,0.5496284339366714,0.3556437415655478,-0.24189278381185403,-0.8336012325422413,-0.4053521733298233,0.8917685961659112,0.6938778624242666,0.9410783028249908,0.0,0.7114743997958513,-0.39186360775066065,-0.4416656494140625,0.1631753837194289,1.1460809156886083,-0.6100922939288782,-0.5716976817109082
2019-01-16,-0.34882099398228433,-0.04185681605036443,0.055843804357307895,-0.06971981442657633,-0.6154142209270493,-0.6421701775467432,0.35803931391722466,-0.3731990097108222,-0.5273279344823021,-1.1265608987324087,0.9680579110193236,-0.047916763199340955,-0.39096503387573733,0.5647226680343764,-0.9466407724663553,-0.3463200103244532,-0.39538991013214375,0.032949682886785236,-0.06585596710894502,-1.140066360819904,-0.1023499824069699,0.17059414984731214,0.20512637929019764,0.6870451782804291,-0.2642040134492779,1.4090767838540035,0.5312036015311409,0.4867316262242303,-0.6180895675780881,-0.9177708735178125,0.30058209428529964,-0.07486602152137523,-0.43919570027051247,-0.5603439709641623,0.6401435223871156,-0.5422512632342243,0.18298944858030486,0.30497290050131315,-0.14212343447748724,1.5484603579837375,-0.015254132094030197,-0.5799714177155435,-0.0914992167015562,-1.057089345715488,-0.4987509482383491,-1.7100090753646657,2.67007877893969,3.3505149209300056,0.11186720511427076,0.35656471452739574,0.09797703845366497,0.5553945835377369,0.05789035019979781,-1.0420704722259424,1.9877943204782569,1.072750599083059,-0.25712243307136284,0.5999402348365378,0.47842310762585377,0.8741629927454928,-0.7897522816124269,0.21345206419506194,1.0787486870774514,0.9480685803827087,-0.7580536079433532,-1.8319643919817246,0.0,-1.7380550964448145,-0.8712103998474966,-1.9318190767088799,0.8788671821391394,0.1517413021721024,0.944879486804872,-1.7007902851254924,0.5701625179467189,2.0900309021139494,-0.12096282346672624,0.9274252284703787,0.5677185341229004,2.5640981143910637,-0.3409710870711418,0.8183285278483828,1.7909217511997522,3.793884949507103,-0.3707767025102402,2.669637519592417,1.1627887011127307,0.6718864937508037,-0.24310966450758104,-1.0534855172887085,0.32520293685164203,1.480265686138877,0.0,-2.1479749238744867,0.7696000017614762,2.8473240049600426,-1.080807969752591,0.41173403216441423,2.5329790127241787,0.4653575588304619,-0.15480230375825924,1.6253872825611642,0.46656626141932794,2.702703932034074,-0.06499986176835414,0.1949933865771124,1.1505600939905172,1.2171080390667552,-0.11276338185683824,-0.12886892508863887,0.3556437415655478,0.11289068120676822,1.165130263715271,2.1293720355249484,0.8917685961659112,1.5918342434630246,0.2992026356920468,0.5069818915382003,0.7114743997958513,0.3168227827939282,0.18435969176016032,0.24198381718570383,1.1460809156886083,0.5289964704109245
2019-01-17,-0.628136449017348,0.6839724566501505,-0.04185681605036443,0.013963613868478095,-0.5834843060822642,0.5026907997516132,-0.6421701775467432,-0.2864300853273879,-0.8727287523674243,0.29090650153882575,-1.1265608987324087,-0.16940874961571448,-1.0367160910277717,2.1598272494129027,0.5647226680343764,-0.3872639994589521,-0.724641687352622,1.7786528238560158,0.032949682886785236,-0.03292798355448421,-0.9536807929996669,1.4645786656563557,0.17059414984731214,0.3760704627403725,-1.3894976944296094,1.042109357033821,1.4090767838540035,1.947765452009316,-1.6635180391908575,1.285444774218243,-0.9177708735178125,-0.6199474341448732,-0.9138075998339799,2.1321867474891323,-0.5603439709641623,0.07621254578973943,-0.314176106563799,0.38512708002874124,0.30497290050131315,0.16241602806340782,-0.7522227024266722,1.0592607428177228,-0.5799714177155435,-0.6709399651127971,-1.3773144835578808,-0.6886572417789146,-1.7100090753646657,0.9144111141357695,-0.9335351822258167,-0.18809323275756223,0.35656471452739574,0.4548911045285254,-1.1115438931218347,1.0920463857676537,-1.0420704722259424,0.9250096305900263,-1.031802673408049,0.009468133555715307,0.5999402348365378,1.0812335951777945,-0.8519734172073801,1.1714573548946465,0.21345206419506194,1.2945033626125573,-0.9652485128602737,1.6087516127007082,-1.8319643919817246,-1.8319643919817246,-1.158745632031566,1.9312476314692932,-1.9318190767088799,-1.0699300184532383,-0.6728583487114976,0.7369479536428098,-1.7007902851254924,-1.1403250358934378,-0.5193810009944905,0.9188954691441358,0.9274252284703787,1.500408927505437,-0.9740276495374782,-0.9063828267609276,0.8183285278483828,2.623905902649644,-1.0473127841606462,0.6861633190483095,2.669637519592417,3.8634684641436343,-0.24569805796451116,1.63800007076404,-1.0534855172887085,-0.7317085462785962,-0.3902435302734375,2.2438979730373476,-2.1479749238744867,-1.3949057371649847,-1.2301372029861968,-0.5125596119762903,0.41173403216441423,2.955142181511561,-0.9139366680362873,1.1424190192146126,1.6253872825611642,2.099537052658323,-1.005512379855762,0.5838478936789551,0.1949933865771124,1.3477969966595065,-0.7580664850050289,0.9193543464906754,-0.12886892508863887,0.2263165022100084,-0.3933925301714865,0.5507450402370275,2.1293720355249484,3.04012970279921,-0.2604832883580141,0.7301754886916304,0.5069818915382003,1.2220633377039467,-0.3716764425892909,0.7586713102152963,0.24198381718570383,1.3908380632221324
