Date,%Gap_EQT,%Gain_EQT,%YesterdaysGain_EQT,%2DaysGain_EQT,NearSigmaFlag_EQT,NearBollingerBandsFlag_EQT,%Gap_SWN,%Gain_SWN,%YesterdaysGain_SWN,%2DaysGain_SWN,NearSigmaFlag_SWN,NearBollingerBandsFlag_SWN,%Gap_AR,%Gain_AR,%YesterdaysGain_AR,%2DaysGain_AR,NearSigmaFlag_AR,NearBollingerBandsFlag_AR,%Gap_RRC,%Gain_RRC,%YesterdaysGain_RRC,%2DaysGain_RRC,NearSigmaFlag_RRC,NearBollingerBandsFlag_RRC,%Gap_CNX,%Gain_CNX,%YesterdaysGain_CNX,%2DaysGain_CNX,NearSigmaFlag_CNX,NearBollingerBandsFlag_CNX,%Gap_DVN,%Gain_DVN,%YesterdaysGain_DVN,%2DaysGain_DVN,NearSigmaFlag_DVN,NearBollingerBandsFlag_DVN,%Gap_EOG,%Gain_EOG,%YesterdaysGain_EOG,%2DaysGain_EOG,NearSigmaFlag_EOG,NearBollingerBandsFlag_EOG,%Gap_XOP,%Gain_XOP,%YesterdaysGain_XOP,%2DaysGain_XOP,NearSigmaFlag_XOP,NearBollingerBandsFlag_XOP,%Gap_UNG,%Gain_UNG,%YesterdaysGain_UNG,%2DaysGain_UNG,NearSigmaFlag_UNG,NearBollingerBandsFlag_UNG
2019-02-13,0.4237284282951545,1.588982717379911,2.7203483287816743,4.352556910958459,Standard_range,AboveSMA20LowerSigma,0.0,0.9975052261825204,1.7766540772783588,2.7918815207329155,Standard_range,NearSMA20LowerSigma,-0.6472536855858358,-2.15750542678722,2.5442532840840726,0.33185545462152644,Standard_range,NearSMA20LowerSigma,-0.1921181977185838,-0.1921181977185838,0.579704963584368,0.38647304713766073,Standard_range,NearSMA20LowerSigma,0.30120213711136457,0.9036159863773943,1.0142026871370704,1.9269831711297047,Standard_range,NearSMA20LowerSigma,0.6163396009379806,3.6594791850654307,2.0440194162688585,5.778299066411344,Standard_range,AboveSMA20LowerSigma,0.5437669009682691,1.171183497594438,1.5072690613998077,2.6961054455057067,Standard_range,NearSMA20LowerSigma,0.6513559600982807,2.1597502883745165,1.21443575702946,3.4004148251685433,Standard_range,NearSMA20LowerSigma,-2.6879437379403854,-2.6879437379403854,0.8470938179609213,-1.8636193252138247,Below_lower_sigma,NearSMA20LowerSigma
2019-02-14,-1.0427505306725404,-5.1094805438576305,1.588982717379911,-3.6016865892675063,Standard_range,AboveSMA20LowerSigma,0.0,-0.9876533325735336,0.9975052261825204,0.0,Standard_range,NearSMA20LowerSigma,-0.6615156335299899,0.0,-2.15750542678722,-2.15750542678722,Standard_range,NearSMA20LowerSigma,-0.384985183169238,-0.09624859048501083,-0.1921181977185838,-0.2881818771462253,Standard_range,NearSMA20LowerSigma,-0.8955238893513866,-1.1940286893696996,0.9036159863773943,-0.3012021371113824,Standard_range,NearSMA20LowerSigma,-0.4087722444269768,1.5607583748623932,3.6594791850654307,5.277353187785079,Standard_range,BelowSMA20UpperSigma,-0.4341066345688131,0.21705331728439922,1.171183497594438,1.3907789075118535,Standard_range,AboveSMA20LowerSigma,-0.5033544374851228,1.308729218060006,2.1597502883745165,3.496744789495615,Standard_range,AboveSMA20LowerSigma,-0.12948073606697583,-0.7768679524517826,-2.6879437379403854,-3.4439299169121744,Standard_range,NearSMA20LowerSigma
2019-02-15,0.6593347629364867,4.0109863276644555,-5.1094805438576305,-1.3034347822219798,Standard_range,NearSMA20LowerSigma,1.2468755871280135,4.488773517821342,-0.9876533325735336,3.456786664007368,Standard_range,NearSMA20LowerSigma,0.6615261481313673,5.953693274776796,0.0,5.953693274776796,Standard_range,NearSMA20LowerSigma,1.2524095665476778,4.7206143132548135,-0.09624859048501083,4.619822198031062,Standard_range,AboveSMA20LowerSigma,1.0070435520861927,2.9204426278000564,-1.1940286893696996,1.6915430155978413,Standard_range,NearSMA20LowerSigma,1.4270010638022428,3.988291824481228,1.5607583748623932,5.611297798008163,Standard_range,NearSMA20UpperTwoSigma,1.2995071659734037,3.3931527914527493,0.21705331728439922,3.6175710594315245,Standard_range,BelowSMA20UpperSigma,1.192443513198391,2.6830058019661553,1.308729218060006,4.026848300878737,Standard_range,BelowSMA20UpperSigma,1.1744256652967484,1.7398852653873784,-0.7768679524517826,0.9495007018993707,Standard_range,NearSMA20LowerSigma
2019-02-19,-0.528264024604312,0.21129956436276962,4.0109863276644555,4.230761088664231,Standard_range,AboveSMA20LowerSigma,0.0,-0.4773265072406982,4.488773517821342,3.9900209047300814,Standard_range,AboveSMA20LowerSigma,-0.10405073428457441,0.5202933665051904,5.953693274776796,6.504963312452716,Standard_range,AboveSMA20LowerSigma,-0.0919984267444322,0.1839968534888644,4.7206143132548135,4.913296948545413,Standard_range,BelowSMA20UpperSigma,-0.8806276931150782,0.9784679567771096,2.9204426278000564,3.9274861798862486,Standard_range,NearSMA20LowerSigma,-1.161153845250403,-0.38705351884681244,3.988291824481228,3.585801481785881,Standard_range,NearSMA20UpperTwoSigma,-1.2468827930174564,-0.5386542798277743,3.3931527914527493,2.8362211488927187,Standard_range,NearSMA20UpperSigma,-0.6774164015246975,-0.4193521315051663,2.6830058019661553,2.2524024284420365,Standard_range,NearSMA20UpperSigma,0.08550858608623904,1.3681047591896704,1.7398852653873784,3.1317934776972534,Standard_range,NearSMA20LowerSigma
2019-02-20,0.5798661799324596,2.003168591828704,0.21129956436276962,2.218700842699459,Standard_range,AboveSMA20LowerSigma,0.0,3.8369267262533957,-0.4773265072406982,3.3412855506848875,Standard_range,AboveSMA20LowerSigma,0.4140782865927606,1.8633572258699664,0.5202933665051904,2.393345516415653,Standard_range,AboveSMA20LowerSigma,0.2754796329238326,1.744716018303907,0.1839968534888644,1.9319230943687669,Standard_range,BelowSMA20UpperSigma,-0.6782916365717279,1.6472876097002553,0.9784679567771096,2.6418737478942416,Standard_range,NearSMA20LowerSigma,9.07806338151292,6.923352274093886,-0.38705351884681244,6.509501676648033,Above_upper_sigma,AboveSMA20UpperTwoSigma,-0.13037534310661406,-0.9327051586751098,-0.5386542798277743,-1.4663353822475063,Standard_range,NearSMA20UpperSigma,-0.16197325251002934,1.1337818743311112,-0.4193521315051663,0.7096752043693182,Standard_range,NearSMA20UpperSigma,0.6748281777266077,-0.5482883415703703,1.3681047591896704,0.8123152587241937,Standard_range,AboveSMA20LowerSigma
2019-02-21,-0.31007475327928424,-1.6537451602877604,2.003168591828704,0.31629612790117206,Standard_range,BelowSMA20UpperSigma,0.0,-1.1547278239882794,3.8369267262533957,2.6378928417710257,Standard_range,BelowSMA20UpperSigma,0.40650367106455254,-1.1178923642865257,1.8633572258699664,0.724634533436059,Standard_range,BelowSMA20UpperSigma,-0.27075571460075265,-2.2563177050670915,1.744716018303907,-0.5509680231873173,Standard_range,NearSMA20UpperSigma,0.0,-0.2859841146402011,1.6472876097002553,1.356592514173875,Standard_range,AboveSMA20LowerSigma,0.6276796294538984,-1.387512619565301,6.923352274093886,5.439777268028571,Standard_range,AboveSMA20UpperTwoSigma,-0.44543677550487004,-3.4723631783387603,-0.9327051586751098,-4.372681426521569,Standard_range,BelowSMA20UpperSigma,-0.2242142740671763,-2.7226088815367135,1.1337818743311112,-1.6196954532133945,Standard_range,NearSMA20UpperSigma,1.0602205292997628,1.823580604610136,-0.5482883415703703,1.2652937831855495,Standard_range,AboveSMA20LowerSigma
2019-02-22,2.8376194886722237,1.471354541218524,-1.6537451602877604,-0.20672307358531164,Above_upper_sigma,NearSMA20UpperSigma,1.401867753231435,-0.934589643208842,-1.1547278239882794,-2.078525500546876,Standard_range,BelowSMA20UpperSigma,0.8222084393025966,-0.9249661166262392,-1.1178923642865257,-2.032518355322763,Standard_range,BelowSMA20UpperSigma,0.4616822815059753,-2.0313967551121244,-2.2563177050670915,-4.241879695533463,Standard_range,BelowSMA20UpperSigma,0.8604221057329411,0.0,-0.2859841146402011,-0.2859841146402011,Standard_range,AboveSMA20LowerSigma,0.8375209273203056,-0.6700192977672538,-1.387512619565301,-2.048235315022511,Standard_range,NearSMA20UpperTwoSigma,1.1326710522683545,0.18877850871139246,-3.4723631783387603,-3.290139745052479,Standard_range,AboveSMA20LowerSigma,1.0865983358148008,0.8561024509335049,-2.7226088815367135,-1.8898147519673774,Standard_range,NearSMA20UpperSigma,-0.5414455096874947,0.04165026566639938,1.823580604610136,1.8659903964429962,Standard_range,AboveSMA20LowerSigma
2019-02-25,0.10357565156303458,2.589332023969575,1.471354541218524,4.0987848195100005,Standard_range,BelowSMA20UpperSigma,-0.2358432213320762,4.009435978085283,-0.934589643208842,3.0373745614741665,Standard_range,BelowSMA20UpperSigma,-0.10373681043240521,0.20746372797806312,-0.9249661166262392,-0.7194213578362628,Standard_range,AboveSMA20LowerSigma,-0.4712463588920156,3.7700337902730787,-2.0313967551121244,1.6620526910787168,Standard_range,AboveSMA20LowerSigma,-0.38240881173185215,1.6252397291966112,0.0,1.6252397291966112,Standard_range,AboveSMA20LowerSigma,-0.4721733269802338,-0.5396284973714529,-0.6700192977672538,-1.2060321800700664,Standard_range,NearSMA20UpperTwoSigma,-0.4187182361459511,-0.8164961679722279,0.18877850871139246,-0.629259028550419,Standard_range,NearSMA20LowerSigma,-0.620302422183369,-0.16323616856179993,0.8561024509335049,0.6914688135318374,Standard_range,BelowSMA20UpperSigma,2.0399657026642206,3.1223979421598522,0.04165026566639938,3.1653486948643237,Standard_range,BelowSMA20UpperSigma
2019-02-26,-0.1514325093670462,-3.886918582399918,2.589332023969575,-1.3982317860300488,Standard_range,NearSMA20UpperSigma,0.22676256752490148,-1.5872947221369227,4.009435978085283,2.3584996902807536,Standard_range,NearSMA20UpperSigma,-0.10352203974948043,-1.9668693932143406,0.20746372797806312,-1.7634862058038996,Standard_range,BelowSMA20UpperSigma,1.8165286567432568,-3.7238859117966316,3.7700337902730787,-0.09424387870950457,Standard_range,NearSMA20UpperSigma,-0.3762931460244028,-1.222954967463378,1.6252397291966112,0.38240881173183516,Standard_range,AboveSMA20LowerSigma,0.0,0.33909929550987883,-0.5396284973714529,-0.20235907829453129,Standard_range,NearSMA20UpperSigma,0.253295898437485,-0.8865396705969657,-0.8164961679722279,-1.6957972761312157,Standard_range,NearSMA20LowerSigma,-0.42511171056553176,-1.5042481544156523,-0.16323616856179993,-1.6650288459245228,Standard_range,BelowSMA20UpperSigma,0.8881683863091641,-1.2918840892629904,3.1223979421598522,1.790176090678624,Standard_range,NearSMA20UpperSigma
2019-02-27,0.9978918990179159,-3.8340410424541322,-3.886918582399918,-7.571933571118061,Standard_range,BelowSMA20UpperSigma,1.6128961373994137,-1.1520780870260745,-1.5872947221369227,-2.721085934492736,Standard_range,NearSMA20UpperSigma,-1.1615692423425341,-5.068642897316872,-1.9668693932143406,-6.935818704732554,Standard_range,AboveSMA20LowerSigma,0.0,-2.264157699579302,-3.7238859117966316,-5.903728961780441,Standard_range,AboveSMA20LowerSigma,0.5714325677780877,-1.0476157778785342,-1.222954967463378,-2.2577588761464167,Standard_range,AboveSMA20LowerSigma,0.9800574744280566,0.9800574744280566,0.33909929550987883,1.3224801379293127,Standard_range,AboveSMA20UpperSigma,1.7357014054463686,1.2032767642984321,-0.8865396705969657,0.3060695678388852,Standard_range,AboveSMA20LowerSigma,0.9296107951370209,0.1660001184177239,-1.5042481544156523,-1.3407450897155548,Standard_range,BelowSMA20UpperSigma,-0.32719804175759404,1.1451892456432493,-1.2918840892629904,-0.16148936127615712,Standard_range,BelowSMA20UpperSigma
2019-02-28,0.32769729678376847,-1.0376768555476608,-3.8340410424541322,-4.831932941472048,Standard_range,NearSMA20LowerSigma,0.9324000514850754,-1.3986000772276133,-1.1520780870260745,-2.5345651992388185,Standard_range,NearSMA20UpperSigma,0.33371176206132835,-3.670744517327276,-5.068642897316872,-8.553330483387992,Standard_range,NearSMA20LowerSigma,0.2895819270242129,3.281854863467617,-2.264157699579302,0.943390794308095,Standard_range,AboveSMA20LowerSigma,0.7699703663385103,2.021174506331304,-1.0476157778785342,0.9523845854259841,Standard_range,AboveSMA20LowerSigma,0.06693593817077553,-1.2382829393468744,0.9800574744280566,-0.27036134942045437,Standard_range,NearSMA20UpperSigma,0.34722414549218195,-1.094277047042233,1.2032767642984321,0.09583253581208893,Standard_range,AboveSMA20LowerSigma,0.39774888607868786,-1.2926728162486008,0.1660001184177239,-1.1288185362366032,Standard_range,BelowSMA20UpperSigma,1.0109179321779824,0.0,1.1451892456432493,1.1451892456432493,Standard_range,AboveSMA20UpperSigma
2019-03-01,1.1589352910953679,7.560700156914154,-1.0376768555476608,6.4445676657208395,Standard_range,NearSMA20LowerSigma,3.3096895001021873,7.565015844408149,-1.3986000772276133,6.060611449738362,Above_upper_sigma,NearSMA20UpperSigma,1.3856799962293522,5.658196071037925,-3.670744517327276,1.7797536316533968,Standard_range,BelowSMA20LowerSigma,0.8411229363757506,2.242988555105843,3.281854863467617,5.598455047556223,Standard_range,BelowSMA20UpperSigma,1.0377325728170632,4.24528106670446,2.021174506331304,6.352260111678104,Standard_range,BelowSMA20UpperSigma,-0.20331909683844757,2.1687542686701335,-1.2382829393468744,0.9036160152179596,Standard_range,NearSMA20UpperSigma,0.6808504145196144,2.5744661371758797,-1.094277047042233,1.452017298110656,Standard_range,NearSMA20LowerSigma,0.8059092195581513,2.1155109007405555,-1.2926728162486008,0.7954914501533055,Standard_range,AboveSMA20LowerSigma,2.0622735071660934,1.4152866475875097,0.0,1.4152866475875097,Standard_range,NearSMA20UpperTwoSigma
2019-03-04,0.20523815288402567,1.7444851543391315,7.560700156914154,9.43708060305475,Standard_range,NearSMA20UpperSigma,0.8791200038733846,3.7362547764933334,7.565015844408149,11.58391888673066,Standard_range,NearSMA20UpperTwoSigma,0.0,0.32787637045089524,5.658196071037925,6.004624329399535,Standard_range,AboveSMA20LowerSigma,-0.3656303783114739,1.7367508349663046,2.242988555105843,4.018694512531147,Standard_range,NearSMA20UpperSigma,0.6334813901895827,-0.4524904060796952,4.24528106670446,3.7735811710868097,Standard_range,NearSMA20UpperTwoSigma,0.49751117886607243,-2.354889198858549,2.1687542686701335,-0.2372066902111124,Standard_range,NearSMA20UpperSigma,0.3007684308593279,0.40447977292541304,2.5744661371758797,2.9893591048869834,Standard_range,BelowSMA20UpperSigma,0.9207520159502383,0.6905655799901629,2.1155109007405555,2.8206854708521725,Standard_range,NearSMA20UpperSigma,0.0,0.23923232107220774,1.4152866475875097,1.6579047917565661,Standard_range,NearSMA20UpperTwoSigma
2019-03-05,-0.35299896668446035,-2.168433216490943,1.7444851543391315,-0.46177605769525415,Standard_range,NearSMA20UpperSigma,0.0,-0.847456856590309,3.7362547764933334,2.8571347726199487,Standard_range,NearSMA20UpperTwoSigma,-0.544664368983418,-2.069722524415289,0.32787637045089524,-1.7486322850558518,Standard_range,AboveSMA20LowerSigma,0.08984931517530599,-1.6172533991462859,1.7367508349663046,0.09140977390682462,Standard_range,NearSMA20UpperSigma,0.18182234330610794,2.0000024275346235,-0.4524904060796952,1.5384622023489731,Standard_range,NearSMA20UpperTwoSigma,0.13586619379452167,-0.5774459008493598,-2.354889198858549,-2.9187368885595557,Standard_range,NearSMA20UpperSigma,0.23758223606438084,-1.3531635075198662,0.40447977292541304,-0.9541570072769792,Standard_range,BelowSMA20UpperSigma,0.26126688933184894,-0.8817780874052765,0.6905655799901629,-0.1973017633786301,Standard_range,NearSMA20UpperSigma,0.3182176835652115,1.1535438447414998,0.23923232107220774,1.3955358155280682,Standard_range,NearSMA20UpperTwoSigma
