Date,%Gap_AMAT,%Gain_AMAT,%YesterdaysGain_AMAT,%2DaysGain_AMAT,NearSigmaFlag_AMAT,NearBollingerBandsFlag_AMAT,%Gap_KLAC,%Gain_KLAC,%YesterdaysGain_KLAC,%2DaysGain_KLAC,NearSigmaFlag_KLAC,NearBollingerBandsFlag_KLAC,%Gap_LRCX,%Gain_LRCX,%YesterdaysGain_LRCX,%2DaysGain_LRCX,NearSigmaFlag_LRCX,NearBollingerBandsFlag_LRCX,%Gap_TER,%Gain_TER,%YesterdaysGain_TER,%2DaysGain_TER,NearSigmaFlag_TER,NearBollingerBandsFlag_TER,%Gap_SOXL,%Gain_SOXL,%YesterdaysGain_SOXL,%2DaysGain_SOXL,NearSigmaFlag_SOXL,NearBollingerBandsFlag_SOXL,%Gap_QQQ,%Gain_QQQ,%YesterdaysGain_QQQ,%2DaysGain_QQQ,NearSigmaFlag_QQQ,NearBollingerBandsFlag_QQQ,%Gap_ASML,%Gain_ASML,%YesterdaysGain_ASML,%2DaysGain_ASML,NearSigmaFlag_ASML,NearBollingerBandsFlag_ASML
2019-02-13,0.6635548460953996,0.39321664490567276,1.9799425328785603,2.3809446413830786,Standard_range,NearSMA20UpperSigma,0.2985071865055232,-0.06529822464271533,1.4959232726504414,1.4296482366686682,Standard_range,NearSMA20UpperSigma,0.46304146781293587,0.9818658336602479,1.8929069268501866,2.893358566888165,Standard_range,NearSMA20UpperSigma,0.23130340000213725,0.6168123346388532,2.746239622023627,3.3799911013898614,Standard_range,NearSMA20UpperSigma,1.8249918299777579,0.8717565244795311,6.3052219309341435,7.231944638979507,Standard_range,NearSMA20UpperTwoSigma,0.44472731555406264,0.07021775271582606,1.478625643356419,1.54988165377009,Standard_range,NearSMA20UpperTwoSigma,-0.09300190119226251,-0.2625940944085224,2.391882652632547,2.1230076156330298,Standard_range,NearSMA20UpperSigma
2019-02-14,-0.36719147315674605,-0.3427157769347813,0.39321664490567276,0.04915325249126612,Standard_range,NearSMA20UpperSigma,-0.3547066770841636,0.009336447761519796,-0.06529822464271533,-0.055967873415828505,Standard_range,NearSMA20UpperSigma,-0.5248312121275529,0.1767898646097179,0.9818658336602479,1.1603915375479428,Standard_range,NearSMA20UpperSigma,-0.10217347118339797,0.9706187448467667,0.6168123346388532,1.5934179756261515,Standard_range,NearSMA20UpperSigma,-1.4296103060608352,0.7834710927139233,0.8717565244795311,1.662057577561599,Standard_range,NearSMA20UpperSigma,-0.3567046546669402,0.122803766220104,0.07021775271582606,0.1931077489808202,Standard_range,NearSMA20UpperSigma,0.4772064773397542,1.1080052106367744,-0.2625940944085224,0.8425015599793811,Standard_range,NearSMA20UpperSigma
2019-02-15,-1.7440410229423453,-3.9548038480935404,-0.3427157769347813,-4.283965888294081,Below_lower_sigma,NearSMA20UpperSigma,1.045363779132387,0.9800289879964724,0.009336447761519796,0.9894569356525043,Standard_range,NearSMA20UpperSigma,0.3805230433125443,-0.13235840221721687,0.1767898646097179,0.04419746615242162,Standard_range,NearSMA20UpperSigma,0.07589829223533098,0.6071380872201956,0.9706187448467667,1.5836498281486255,Standard_range,NearSMA20UpperSigma,2.572524391662955,1.6188348749907568,0.7834710927139233,2.4149890709890043,Standard_range,NearSMA20UpperTwoSigma,0.7592588730811329,0.42051233242023,0.122803766220104,0.5438325036219661,Standard_range,NearSMA20UpperTwoSigma,0.4123010357980299,0.021696569053076792,1.1080052106367744,1.1299421788054886,Standard_range,NearSMA20UpperSigma
2019-02-19,-0.25575058318038585,1.9512518853248017e-06,-3.9548038480935404,-3.9548019740098397,Standard_range,BelowSMA20UpperSigma,0.28653068823217126,0.06470070546690092,0.9800289879964724,1.045363779132387,Standard_range,NearSMA20UpperSigma,-0.08282837236604394,-0.4307243884646078,-0.13235840221721687,-0.5625126907632931,Standard_range,NearSMA20UpperSigma,0.5783242131983153,1.5338209789547077,0.6071380872201956,2.150271477527911,Standard_range,AboveSMA20UpperSigma,-1.7586605177233385,-0.6466747037047316,1.6188348749907568,0.96169157565471,Standard_range,NearSMA20UpperSigma,-0.3082463485933054,0.19774126617596682,0.42051233242023,0.6190851250067507,Standard_range,NearSMA20UpperSigma,-1.860385510994406,-1.035954034769217,0.021696569053076792,-1.0144822321986522,Below_lower_sigma,BelowSMA20UpperSigma
2019-02-20,0.12788309410238569,-0.25575252944189514,1.9512518853248017e-06,-0.25575058318038585,Standard_range,BelowSMA20UpperSigma,0.4526120950495839,4.258267614432986,0.06470070546690092,4.325723449087095,Standard_range,NearSMA20UpperSigma,0.476956697906977,1.0537458715543855,-0.4307243884646078,0.6184827426285541,Standard_range,NearSMA20UpperSigma,0.7181701167884935,2.030707839826167,1.5338209789547077,3.5956762416494064,Standard_range,NearSMA20UpperTwoSigma,0.8731478891895332,2.754398640753041,-0.6466747037047316,2.0899119377993722,Standard_range,NearSMA20UpperSigma,0.06965121780690423,-0.017412804451726056,0.19774126617596682,0.1802940294242412,Standard_range,NearSMA20UpperSigma,-0.32336488817790116,0.7618104453038845,-1.035954034769217,-0.28203559551075164,Standard_range,NearSMA20UpperSigma
2019-02-21,0.0,-0.4358927408854167,-0.25575252944189514,-0.6905304636168438,Standard_range,AboveSMA20LowerSigma,1.6390523869080897,0.1063126732236261,4.258267614432986,4.369107365790533,Standard_range,NearSMA20UpperTwoSigma,-0.010978690370365408,-1.860490239140329,1.0537458715543855,-0.8263492066715571,Standard_range,NearSMA20UpperSigma,0.1213569984504931,-0.24272436695156738,2.030707839826167,1.7830544501257455,Standard_range,NearSMA20UpperTwoSigma,0.2626527329288708,-2.201628407161685,2.754398640753041,0.4921286106700614,Standard_range,AboveSMA20UpperSigma,-0.26705759876179247,-0.36575029481132076,-0.017412804451726056,-0.3830994118794297,Standard_range,NearSMA20UpperSigma,-1.1096048284998639,-0.7179805713335139,0.7618104453038845,0.03836022298269926,Standard_range,BelowSMA20UpperSigma
2019-02-22,0.15451340655298745,1.545193010115284,-0.4358927408854167,1.1025648850661058,Standard_range,NearSMA20LowerSigma,0.7965320319450221,1.3275511358169325,0.1063126732236261,1.4352751641414563,Standard_range,NearSMA20UpperTwoSigma,-1.3309499973888888,0.2236852030540104,-1.860490239140329,-1.6409666774555398,Standard_range,BelowSMA20UpperSigma,-1.2651986919021878,0.34064041251452665,-0.24272436695156738,0.09708922827810221,Standard_range,NearSMA20UpperTwoSigma,2.401270691993576,3.1200631956159004,-2.201628407161685,0.8497425908181387,Standard_range,NearSMA20UpperTwoSigma,0.2155986403122246,0.7400095027352371,-0.36575029481132076,0.3715526209860305,Standard_range,NearSMA20UpperSigma,0.9751814995895959,1.2929384901849028,-0.7179805713335139,0.5656748716925684,Standard_range,NearSMA20UpperSigma
2019-02-25,1.2427031701169216,0.5833110333659755,1.545193010115284,2.1375173247960615,Standard_range,NearSMA20UpperSigma,1.7818158385807068,1.1092709373373655,1.3275511358169325,2.451548212082207,Above_upper_sigma,NearSMA20UpperTwoSigma,1.718559206604275,0.21203263041190218,0.2236852030540104,0.4361921190857902,Standard_range,NearSMA20UpperSigma,1.0911661734416065,2.012604225452299,0.34064041251452665,2.3601003813026917,Standard_range,NearSMA20UpperTwoSigma,4.948298869200072,2.5124516414777562,3.1200631956159004,5.710904916067052,Above_upper_sigma,NearSMA20UpperTwoSigma,0.763495476244292,0.36439637054577995,0.7400095027352371,1.1071024410506782,Standard_range,NearSMA20UpperTwoSigma,1.5739107965361914,1.135813786818168,1.2929384901849028,2.4434376506296696,Standard_range,NearSMA20UpperTwoSigma
2019-02-26,-0.32778887699292336,-0.20170957303380296,0.5833110333659755,0.3804248661373109,Standard_range,BelowSMA20UpperSigma,0.06046967305841287,0.31098877307198125,1.1092709373373655,1.4237094184874164,Standard_range,NearSMA20UpperTwoSigma,-0.3953266646650127,-0.5790693260458174,0.21203263041190218,-0.36826451155783874,Standard_range,BelowSMA20UpperSigma,-0.6180136045144544,-1.4261908211872658,2.012604225452299,0.5577098275348057,Standard_range,NearSMA20UpperTwoSigma,-1.0386306510842138,-2.069789677506936,2.5124516414777562,0.39065949924316024,Standard_range,AboveSMA20UpperSigma,-0.24204596507837323,0.10373021631478621,0.36439637054577995,0.4685045760039765,Standard_range,NearSMA20UpperSigma,-0.8984479839655467,-0.871706954878981,1.135813786818168,0.2542058641650186,Standard_range,NearSMA20UpperSigma
2019-02-27,-0.7074345150091657,-2.0212304566649077,-0.20170957303380296,-2.2188630143745427,Standard_range,AboveSMA20LowerSigma,-0.5080984785823535,-1.050638298179897,0.31098877307198125,-0.7429168922608497,Standard_range,NearSMA20UpperTwoSigma,-0.5152319564987778,-0.7616490977523025,-0.5790693260458174,-1.3363079475009316,Standard_range,BelowSMA20UpperSigma,-0.385820696171652,-0.602845412686393,-1.4261908211872658,-2.0204385079319773,Standard_range,NearSMA20UpperSigma,-1.4039336118679406,-3.5327281074221784,-2.069789677506936,-5.529397743227304,Standard_range,NearSMA20UpperSigma,-0.4605659561388429,-0.06332792877615287,0.10373021631478621,0.04033659734112617,Standard_range,NearSMA20UpperSigma,-0.12408056041312215,-0.6689714550501796,-0.871706954878981,-1.5348469392293331,Standard_range,NearSMA20UpperSigma
2019-02-28,-0.7735926934085201,-1.134601961214835,-2.0212304566649077,-3.1328994974777506,Standard_range,NearSMA20LowerTwoSigma,-0.6266329078689866,0.5134867972632063,-1.050638298179897,-0.5425463898648352,Standard_range,NearSMA20UpperSigma,-0.5869036704535503,-0.6264111904447601,-0.7616490977523025,-1.3832892330168207,Standard_range,AboveSMA20LowerSigma,-1.1402261202919677,-0.946141140463035,-0.602845412686393,-1.543282784686608,Standard_range,NearSMA20UpperSigma,-1.2417943317668574,0.24518850096480033,-3.5327281074221784,-3.296201449547129,Standard_range,BelowSMA20UpperSigma,-0.31107396596847825,-0.23042450885579385,-0.06332792877615287,-0.2936065145630957,Standard_range,NearSMA20UpperSigma,-0.43449262121671195,-0.6789050799205203,-0.6689714550501796,-1.343334853779146,Standard_range,BelowSMA20UpperSigma
2019-03-01,0.8346366550617221,0.5738164314750929,-1.134601961214835,-0.5672960622250315,Standard_range,NearSMA20LowerSigma,0.9957585480566439,0.25110478906531736,0.5134867972632063,0.7658809762676697,Standard_range,NearSMA20UpperTwoSigma,0.8972695007744211,0.3748104241213826,-0.6264111904447601,-0.25394862076302727,Standard_range,BelowSMA20UpperSigma,1.3470468096874433,0.4163560159725843,-0.946141140463035,-0.5337244400483603,Standard_range,NearSMA20UpperSigma,2.9982726409991773,2.611648521722014,0.24518850096480033,2.8632404845476933,Standard_range,NearSMA20UpperSigma,0.7217506682713402,0.6928788794538941,-0.23042450885579385,0.46085780784315306,Standard_range,NearSMA20UpperTwoSigma,0.8421329830161122,1.2249169098127013,-0.6789050799205203,0.5376958067666571,Standard_range,NearSMA20UpperSigma
2019-03-04,1.0632775747152852,1.3485488569610258,0.5738164314750929,1.9301034833638306,Standard_range,NearSMA20LowerSigma,1.0019033290202333,0.8032478104863122,0.25110478906531736,1.0563695932718231,Standard_range,NearSMA20UpperTwoSigma,0.33946597087164077,0.5770886972904881,0.3748104241213826,0.9540621100057416,Standard_range,AboveSMA20LowerSigma,0.3414619259717988,-0.8780502691501525,0.4163560159725843,-0.4653500682964383,Standard_range,NearSMA20UpperSigma,2.2452925118197316,0.04613275718352147,2.611648521722014,2.658986104376548,Standard_range,NearSMA20UpperSigma,0.6594379841213746,0.017202121338304042,0.6928788794538941,0.7102001906577693,Standard_range,NearSMA20UpperTwoSigma,0.1350548318165905,0.2971222786149902,1.2249169098127013,1.5256786894612673,Standard_range,NearSMA20UpperSigma
2019-03-05,0.2558814468673606,-0.3838319315525427,1.3485488569610258,0.9595407642828799,Standard_range,AboveSMA20LowerSigma,-0.7025959225916173,-1.2595332295728818,0.8032478104863122,-0.4664025921754612,Standard_range,NearSMA20UpperSigma,-0.45564355016400815,-2.379485225102969,0.5770886972904881,-1.8161282681002473,Standard_range,AboveSMA20LowerSigma,-0.12302962059906516,-0.5905459334988622,-0.8780502691501525,-1.4634109124904724,Standard_range,BelowSMA20UpperSigma,-0.26132040247388005,-1.4295549768958813,0.04613275718352147,-1.3840817128386562,Standard_range,NearSMA20UpperSigma,0.07453553731067908,0.07453553731067908,0.017202121338304042,0.09175048034255145,Standard_range,NearSMA20UpperTwoSigma,-0.5440104199626361,-0.6086420664242578,0.2971222786149902,-0.3133281989856368,Standard_range,BelowSMA20UpperSigma
2019-03-06,-0.12843369295812573,-2.2090947947853588,-0.3838319315525427,-2.58444751511725,Standard_range,NearSMA20LowerSigma,0.16487542947620912,-0.6421363046572618,-1.2595332295728818,-1.8935816140938342,Standard_range,NearSMA20UpperSigma,-0.023045573170486156,-2.506621535679269,-2.379485225102969,-4.826462071691501,Standard_range,NearSMA20LowerTwoSigma,-0.12376992541891192,-1.1386209945444343,-0.5905459334988622,-1.7224428480620497,Standard_range,BelowSMA20UpperSigma,-0.30409382816573854,-4.888891367574516,-1.4295549768958813,-6.248556954610203,Standard_range,BelowSMA20UpperSigma,0.0973922463323615,-0.5671758670038549,0.07453553731067908,-0.49306307727314364,Standard_range,AboveSMA20UpperSigma,-0.12463866529048426,-1.826258678524241,-0.6086420664242578,-2.4237853663892768,Standard_range,BelowSMA20UpperSigma
2019-03-07,-0.31520602271262954,-1.3133701182245536,-2.2090947947853588,-3.4934513220919476,Standard_range,NearSMA20LowerTwoSigma,0.4803520102688194,0.11353471914231839,-0.6421363046572618,-0.529330633164947,Standard_range,NearSMA20UpperSigma,-0.4019196907369348,-1.1998337667734844,-2.506621535679269,-3.6763800108624576,Standard_range,BelowSMA20LowerTwoSigma,-0.4506767936025991,-2.67901785582104,-1.1386209945444343,-3.7871349906115013,Standard_range,AboveSMA20LowerSigma,-1.623216551620613,-3.402202645238313,-4.888891367574516,-8.124764021382381,Standard_range,NearSMA20LowerSigma,-0.25351604493869934,-1.2272441304301192,-0.5671758670038549,-1.7874593648969532,Standard_range,BelowSMA20UpperSigma,-0.5685574952945424,-2.009273192794531,-1.826258678524241,-3.7988373452601003,Standard_range,NearSMA20LowerTwoSigma
2019-03-08,-1.9430384566569363,0.4524939713161568,-1.3133701182245536,-0.8668190675144306,Below_lower_sigma,BelowSMA20LowerTwoSigma,-1.3957938693690162,-0.5932132264405835,0.11353471914231839,-0.4803520102688194,Standard_range,BelowSMA20UpperSigma,-1.471647918146585,0.9990417159364156,-1.1998337667734844,-0.21277889068902736,Standard_range,BelowSMA20LowerTwoSigma,-1.5178805474674477,-0.30871863952209017,-2.67901785582104,-2.9794658678660855,Standard_range,NearSMA20LowerSigma,-5.25332091929823,-0.16123758007171013,-3.402202645238313,-3.5579545960957053,Below_lower_sigma,NearSMA20LowerTwoSigma,-1.1199896464888317,-0.1516622049489641,-1.2272441304301192,-1.3770450698707664,Below_lower_sigma,NearSMA20LowerSigma,-0.8787728261877672,0.7435737008003558,-2.009273192794531,-1.2806399190330269,Standard_range,BelowSMA20LowerTwoSigma
2019-03-11,0.5564363411050796,2.0402665840519587,0.4524939713161568,2.501992638659728,Standard_range,NearSMA20LowerSigma,0.7634951907696719,2.615185113420531,-0.5932132264405835,2.0064582629912318,Standard_range,NearSMA20UpperSigma,0.4738512367952006,1.8835471428611454,0.9990417159364156,2.901406280494072,Standard_range,NearSMA20LowerTwoSigma,0.4387049521169355,2.012900075604857,-0.30871863952209017,1.6979672383544204,Standard_range,NearSMA20LowerSigma,1.8616104258063575,7.1319274055595265,-0.16123758007171013,6.959190478326621,Standard_range,NearSMA20LowerSigma,0.41479623851278463,2.079802299863333,-0.1516622049489641,1.924985820887817,Standard_range,AboveSMA20LowerSigma,-0.27957951813828436,1.2581078316222956,0.7435737008003558,2.0110364913863044,Standard_range,NearSMA20LowerTwoSigma
2019-03-12,0.4933847044600063,0.5193476282953275,2.0402665840519587,2.570210288462462,Standard_range,AboveSMA20LowerSigma,0.42760625903963845,-0.22235708163163823,2.615185113420531,2.387012982491426,Standard_range,NearSMA20UpperSigma,0.49416088056548624,0.02906985254035649,1.8835471428611454,1.9131645397784596,Standard_range,NearSMA20LowerSigma,0.12649393701472508,0.15178693433816431,2.012900075604857,2.1677423292590725,Standard_range,AboveSMA20LowerSigma,0.6665050346555377,1.1663838106471909,7.1319274055595265,8.381496862852273,Standard_range,BelowSMA20UpperSigma,0.2632671694129082,0.5494229596183076,2.079802299863333,2.6406521708317596,Standard_range,NearSMA20UpperTwoSigma,0.5025145952355075,0.784139487360642,1.2581078316222956,2.0521126392842644,Standard_range,AboveSMA20LowerSigma
2019-03-13,0.5941605468251699,-0.2841658820800464,0.5193476282953275,0.23370593744627388,Standard_range,AboveSMA20LowerSigma,0.6171262809659984,0.17999407539934667,-0.22235708163163823,-0.0427632358054594,Standard_range,NearSMA20UpperSigma,0.6102540199096782,-0.9589642682184054,0.02906985254035649,-0.9301731851767349,Standard_range,NearSMA20LowerSigma,0.5304346644690002,0.050518963593296426,0.15178693433816431,0.20238257911755841,Standard_range,AboveSMA20LowerSigma,1.5921536613913143,1.2235304888556986,1.1663838106471909,2.404185361043235,Standard_range,NearSMA20UpperSigma,0.5179598437383294,0.7513188269605229,0.5494229596183076,1.3048697047140865,Standard_range,NearSMA20UpperTwoSigma,0.6794178568218414,0.01096064493067057,0.784139487360642,0.7951860790362832,Standard_range,BelowSMA20UpperSigma
2019-03-14,0.2590732973355215,0.8549270572534878,-0.2841658820800464,0.5683317641600562,Standard_range,AboveSMA20LowerSigma,-0.05989022627406274,0.26523373996675526,0.17999407539934667,0.4457052203840022,Standard_range,NearSMA20UpperSigma,0.3462216567170995,3.5913355939609546,-0.9589642682184054,2.5979317006446543,Standard_range,NearSMA20LowerSigma,0.05049345482323728,-0.8583694707114848,0.050518963593296426,-0.808284146478593,Standard_range,NearSMA20LowerSigma,0.06972995189065598,-1.7046429440737187,1.2235304888556986,-0.5019692813648897,Standard_range,BelowSMA20UpperSigma,0.0677986439753987,-0.16947505919343148,0.7513188269605229,0.5805704697403687,Standard_range,NearSMA20UpperTwoSigma,0.3944563773178471,0.41636690512164654,0.01096064493067057,0.4273731865503963,Standard_range,BelowSMA20UpperSigma
