Date,%Gap_XOM,%Gain_XOM,%YesterdaysGain_XOM,%2DaysGain_XOM,NearSigmaFlag_XOM,NearBollingerBandsFlag_XOM,%Gap_CVX,%Gain_CVX,%YesterdaysGain_CVX,%2DaysGain_CVX,NearSigmaFlag_CVX,NearBollingerBandsFlag_CVX,%Gap_XOP,%Gain_XOP,%YesterdaysGain_XOP,%2DaysGain_XOP,NearSigmaFlag_XOP,NearBollingerBandsFlag_XOP,%Gap_XLE,%Gain_XLE,%YesterdaysGain_XLE,%2DaysGain_XLE,NearSigmaFlag_XLE,NearBollingerBandsFlag_XLE,%Gap_XLF,%Gain_XLF,%YesterdaysGain_XLF,%2DaysGain_XLF,NearSigmaFlag_XLF,NearBollingerBandsFlag_XLF,%Gap_DIA,%Gain_DIA,%YesterdaysGain_DIA,%2DaysGain_DIA,NearSigmaFlag_DIA,NearBollingerBandsFlag_DIA,%Gap_SPY,%Gain_SPY,%YesterdaysGain_SPY,%2DaysGain_SPY,NearSigmaFlag_SPY,NearBollingerBandsFlag_SPY
2019-02-14,0.013117555712090164,0.026225105660860656,1.1273189083813957,1.1538396546171144,Standard_range,NearSMA20UpperTwoSigma,-0.008444794955184179,-0.1858388522402274,-0.28638942249236804,-0.47169605191689823,Standard_range,NearSMA20UpperSigma,-0.5033544374851228,1.308729218060006,2.1597502883745165,3.496744789495615,Standard_range,AboveSMA20LowerSigma,-0.3547127398658714,0.35472450636026087,1.2492120720274877,1.6083678397436412,Standard_range,NearSMA20UpperSigma,-0.7633616683796405,-1.221380125398705,0.26789745281720806,-0.9567547188266557,Standard_range,BelowSMA20UpperSigma,-0.4925761339299333,-0.5230646496035434,0.4989605463213627,-0.026713989515456442,Standard_range,NearSMA20UpperSigma,-0.440012908850553,-0.22182092920640756,0.32469321818375546,0.1021520514637025,Standard_range,NearSMA20UpperSigma
2019-02-15,0.8784657503990503,1.888032653449918,0.026225105660860656,1.9147528976690573,Standard_range,NearSMA20UpperTwoSigma,1.2356119153886347,1.0071045828795255,-0.1858388522402274,0.8193941390416161,Standard_range,NearSMA20UpperSigma,1.192443513198391,2.6830058019661553,1.308729218060006,4.026848300878737,Standard_range,BelowSMA20UpperSigma,1.0450289048178214,1.6136515393918645,0.35472450636026087,1.9741000632096077,Standard_range,NearSMA20UpperTwoSigma,0.8114412620988221,2.1251976902803267,-1.221380125398705,0.8778608226671052,Standard_range,NearSMA20UpperSigma,0.6712238923863446,1.645821448429751,-0.5230646496035434,1.1141480886338784,Standard_range,NearSMA20UpperTwoSigma,0.7216198095760106,1.0897259935730457,-0.22182092920640756,0.8654878240418906,Standard_range,NearSMA20UpperTwoSigma
2019-02-19,-0.19302731649224567,0.669160054802832,1.888032653449918,2.5698266685912707,Standard_range,NearSMA20UpperTwoSigma,-0.3770397603647739,-0.03351563974758075,1.0071045828795255,0.9732514055880656,Standard_range,NearSMA20UpperSigma,-0.6774164015246975,-0.4193521315051663,2.6830058019661553,2.2524024284420365,Standard_range,NearSMA20UpperSigma,-0.4990953075417808,0.3024757107296491,1.6136515393918645,1.9210081540839892,Standard_range,NearSMA20UpperTwoSigma,-0.4918693401973828,0.1513394162574958,2.1251976902803267,2.27975336831661,Standard_range,NearSMA20UpperTwoSigma,-0.26677071629176197,0.061861073220575456,1.645821448429751,1.7087006444616193,Standard_range,NearSMA20UpperTwoSigma,-0.3208653230438141,0.17305800727483975,1.0897259935730457,1.264669858937119,Standard_range,NearSMA20UpperTwoSigma
2019-02-20,0.08947934529011448,0.3834787287359772,0.669160054802832,1.0552048700101762,Standard_range,NearSMA20UpperTwoSigma,0.0,0.813009169853296,-0.03351563974758075,0.7792210448812323,Standard_range,NearSMA20UpperSigma,-0.16197325251002934,1.1337818743311112,-0.4193521315051663,0.7096752043693182,Standard_range,NearSMA20UpperSigma,-0.15078177711285165,0.4221935774808618,0.3024757107296491,0.7259463212346511,Standard_range,NearSMA20UpperTwoSigma,-0.0377794829665414,0.6422367990322727,0.1513394162574958,0.7945481727124146,Standard_range,NearSMA20UpperTwoSigma,0.0038676116531358748,0.2666057910881486,0.061861073220575456,0.32863178951235944,Standard_range,NearSMA20UpperTwoSigma,-0.014399332029176306,0.20154671451945824,0.17305800727483975,0.3749535145221733,Standard_range,NearSMA20UpperTwoSigma
2019-02-21,-0.4074872020863718,-0.9041119260272238,0.3834787287359772,-0.524100274211526,Standard_range,NearSMA20UpperTwoSigma,-0.17459185783497216,-0.947787995691815,0.813009169853296,-0.14248442915426238,Standard_range,NearSMA20UpperSigma,-0.2242142740671763,-2.7226088815367135,1.1337818743311112,-1.6196954532133945,Standard_range,NearSMA20UpperSigma,-0.3153139478738217,-1.5465447490920046,0.4221935774808618,-1.130880584214677,Standard_range,NearSMA20UpperTwoSigma,-0.18768482810092982,-0.5255232464563828,0.6422367990322727,0.1133384488996779,Standard_range,NearSMA20UpperTwoSigma,-0.21579867383188822,-0.3737962314848266,0.2666057910881486,-0.10818700279668578,Standard_range,NearSMA20UpperTwoSigma,-0.25501650290547817,-0.35558716330340473,0.20154671451945824,-0.15475712302883743,Standard_range,AboveSMA20UpperSigma
2019-02-22,1.1436640878162727,0.7710080653739703,-0.9041119260272238,-0.1400746365229313,Standard_range,NearSMA20UpperTwoSigma,0.9568569712007966,0.2098371674338966,-0.947787995691815,-0.7399396397413567,Standard_range,NearSMA20UpperSigma,1.0865983358148008,0.8561024509335049,-2.7226088815367135,-1.8898147519673774,Standard_range,NearSMA20UpperSigma,0.7472897148849755,0.2897703862903142,-1.5465447490920046,-1.2612557914952869,Standard_range,NearSMA20UpperSigma,0.0,-0.1509468510465802,-0.5255232464563828,-0.6756768367109194,Standard_range,NearSMA20UpperTwoSigma,0.28236993376978436,0.6343614498051174,-0.3737962314848266,0.25819399912692675,Standard_range,NearSMA20UpperTwoSigma,0.24871021931799345,0.6199989681534535,-0.35558716330340473,0.26220716810668143,Standard_range,AboveSMA20UpperSigma
2019-02-25,0.012754573404758943,0.10201712946018482,0.7710080653739703,0.873811755130356,Standard_range,AboveSMA20UpperSigma,0.01675540042147948,0.1926487629696312,0.2098371674338966,0.40289017911083974,Standard_range,NearSMA20UpperSigma,-0.620302422183369,-0.16323616856179993,0.8561024509335049,0.6914688135318374,Standard_range,BelowSMA20UpperSigma,-0.3193416630942554,0.1672758618889364,0.2897703862903142,0.4575309640904166,Standard_range,NearSMA20UpperSigma,0.4535179266268916,0.41572416537275475,-0.1509468510465802,0.2641497917895047,Standard_range,NearSMA20UpperTwoSigma,0.6457287885130889,0.2767425850570265,0.6343614498051174,0.9128595831369398,Standard_range,NearSMA20UpperTwoSigma,0.5696053071764519,0.13612321605447117,0.6199989681534535,0.7569661467428795,Standard_range,NearSMA20UpperTwoSigma
2019-02-26,0.22929975181628184,0.2038263211584395,0.10201712946018482,0.30605138838055446,Standard_range,NearSMA20UpperSigma,0.15883197429298468,0.26751353241657894,0.1926487629696312,0.46067765689718704,Standard_range,NearSMA20UpperSigma,-0.42511171056553176,-1.5042481544156523,-0.16323616856179993,-1.6650288459245228,Standard_range,BelowSMA20UpperSigma,-0.09109637997000827,-0.31880837363947584,0.1672758618889364,-0.15206580120531898,Standard_range,NearSMA20UpperSigma,-0.7150942274742627,-0.30109117284498316,0.41572416537275475,0.11338128376245074,Standard_range,NearSMA20UpperSigma,-0.3564809464297161,-0.1341584897326469,0.2767425850570265,0.14221282165181998,Standard_range,NearSMA20UpperSigma,-0.1395192280292699,-0.07154468278236212,0.13612321605447117,0.0644811443489897,Standard_range,NearSMA20UpperSigma
2019-02-27,0.2796765586912437,1.029745132066307,0.2038263211584395,1.2356703448447452,Standard_range,NearSMA20UpperSigma,0.29181129481141305,0.11672451792456048,0.26751353241657894,0.3845503042222356,Standard_range,NearSMA20UpperSigma,0.9296107951370209,0.1660001184177239,-1.5042481544156523,-1.3407450897155548,Standard_range,BelowSMA20UpperSigma,0.4873586307898456,0.380749293415389,-0.31880837363947584,0.06072705914593177,Standard_range,NearSMA20UpperSigma,-0.18874759340338176,0.37750238706591527,-0.30109117284498316,0.07527458785619755,Standard_range,NearSMA20UpperSigma,-0.27634958052094466,-0.2571633552467825,-0.1341584897326469,-0.3909768385058845,Standard_range,NearSMA20UpperSigma,-0.2864164003899152,-0.04295972864135597,-0.07154468278236212,-0.11447367602213747,Standard_range,NearSMA20UpperSigma
2019-02-28,-0.025172105390286675,-0.5536711144426443,1.029745132066307,0.4703726162750322,Standard_range,NearSMA20UpperTwoSigma,-0.0666237756785106,-0.41638906760133954,0.11672451792456048,-0.30015057780862725,Standard_range,NearSMA20UpperSigma,0.39774888607868786,-1.2926728162486008,0.1660001184177239,-1.1288185362366032,Standard_range,BelowSMA20UpperSigma,0.015163869337915368,-1.001370998995712,0.380749293415389,-0.6244344185834657,Standard_range,NearSMA20UpperSigma,0.037608983920455745,-0.26325571426296507,0.37750238706591527,0.11325287619752011,Standard_range,NearSMA20UpperSigma,-0.003851835846029908,-0.22703519027834212,-0.2571633552467825,-0.4836146942122139,Standard_range,NearSMA20UpperSigma,-0.08596731427617052,-0.1862534056282194,-0.04295972864135597,-0.2291331203119322,Standard_range,NearSMA20UpperSigma
2019-03-01,0.44286787236137637,1.2273835703983735,-0.5536711144426443,0.6669167876630187,Standard_range,AboveSMA20UpperSigma,0.6773687457691688,2.048835014824312,-0.41638906760133954,1.6239148222080557,Standard_range,NearSMA20UpperSigma,0.8059092195581513,2.1155109007405555,-1.2926728162486008,0.7954914501533055,Standard_range,AboveSMA20LowerSigma,0.5363961289212165,1.8390757827466475,-1.001370998995712,0.8192888122129572,Standard_range,BelowSMA20UpperSigma,0.8672682438397028,0.6410259176454055,-0.26325571426296507,0.37608266602433227,Standard_range,NearSMA20UpperTwoSigma,0.7212261362201211,0.439684763115067,-0.22703519027834212,0.21165133369816172,Standard_range,AboveSMA20UpperSigma,0.6315522505674137,0.624379502542,-0.1862534056282194,0.43696316882625164,Standard_range,NearSMA20UpperTwoSigma
2019-03-04,0.29999732971191406,0.3874969482421875,1.2273835703983735,1.6196365925190808,Standard_range,NearSMA20UpperTwoSigma,0.5244607031472259,0.07375560778948412,2.048835014824312,2.124101753331584,Standard_range,AboveSMA20UpperTwoSigma,0.9207520159502383,0.6905655799901629,2.1155109007405555,2.8206854708521725,Standard_range,NearSMA20UpperSigma,0.36118209809851826,0.18059104904925913,1.8390757827466475,2.0229880380447796,Standard_range,AboveSMA20UpperSigma,0.2622693646442592,-0.6369429482664031,0.6410259176454055,0.0,Standard_range,NearSMA20UpperTwoSigma,0.4147095140847604,-0.8217550641634331,0.439684763115067,-0.3856834328556193,Standard_range,AboveSMA20UpperSigma,0.4207947433414341,-0.36374705171065264,0.624379502542,0.2583612887993652,Standard_range,NearSMA20UpperTwoSigma
2019-03-05,-0.23657678718406078,-0.14941491823599196,0.3874969482421875,0.2375030517578125,Standard_range,AboveSMA20UpperSigma,-0.204716667521527,0.95807250461108,0.07375560778948412,1.032534744599404,Standard_range,NearSMA20UpperTwoSigma,0.26126688933184894,-0.8817780874052765,0.6905655799901629,-0.1973017633786301,Standard_range,NearSMA20UpperSigma,0.13520199443857592,-0.3304810300610982,0.18059104904925913,-0.1504868001709352,Standard_range,NearSMA20UpperSigma,0.18853407314293505,-0.37707533839974605,-0.6369429482664031,-1.0116165318885602,Standard_range,NearSMA20UpperSigma,-0.02322965730111319,-0.034844485951669786,-0.8217550641634331,-0.8563132137872135,Standard_range,BelowSMA20UpperSigma,0.05011261685616728,-0.1360074771344802,-0.36374705171065264,-0.4992598056569501,Standard_range,NearSMA20UpperSigma
2019-03-06,-1.6710361971422547,-1.134809370749555,-0.14941491823599196,-1.2825287144921071,Below_lower_sigma,NearSMA20UpperSigma,-0.09733372186787266,0.19466125556602662,0.95807250461108,1.1545987561438154,Standard_range,NearSMA20UpperTwoSigma,-0.6589810887170997,-2.8665595660571266,-0.8817780874052765,-3.7230609593464914,Standard_range,BelowSMA20UpperSigma,-0.8138672614106595,-1.2660080741648456,-0.3304810300610982,-1.5923051877017873,Standard_range,BelowSMA20UpperSigma,0.0,-0.6434522172711212,-0.37707533839974605,-1.0181012560451514,Standard_range,BelowSMA20UpperSigma,0.01936085537630151,-0.511254235925852,-0.034844485951669786,-0.5459205779671072,Standard_range,BelowSMA20UpperSigma,0.04659339399734899,-0.6056922471326742,-0.1360074771344802,-0.7408759375226301,Standard_range,NearSMA20UpperSigma
2019-03-07,0.3405704800937084,1.1099960852197994,-1.134809370749555,-0.03740962511978311,Standard_range,NearSMA20UpperSigma,-0.08904768998506939,-1.2871337760889836,0.19466125556602662,-1.0949780712923063,Standard_range,NearSMA20UpperTwoSigma,0.4070584840459998,-1.356850830194868,-2.8665595660571266,-4.1845154589819185,Standard_range,AboveSMA20LowerSigma,0.06106077579445101,-0.5953280063056926,-1.2660080741648456,-1.8537991798429436,Standard_range,BelowSMA20UpperSigma,-0.38095383417035983,-1.0285731724330358,-0.6434522172711212,-1.6654070128198806,Standard_range,AboveSMA20LowerSigma,-0.18297241002737755,-0.8019611467871165,-0.511254235925852,-1.3091153223795398,Standard_range,AboveSMA20LowerSigma,-0.18029063722242378,-0.8365401936209642,-0.6056922471326742,-1.4371655816567277,Standard_range,BelowSMA20UpperSigma
2019-03-08,-1.5843365948612755,-1.4346325765233185,1.1099960852197994,-0.340560856740216,Below_lower_sigma,BelowSMA20UpperSigma,-1.5089420456337024,-0.2624238874998829,-1.2871337760889836,-1.5461799170963297,Standard_range,BelowSMA20UpperSigma,-1.8225608254333143,-3.5075669203567283,-1.356850830194868,-4.816825299673096,Standard_range,NearSMA20LowerTwoSigma,-1.6124124807610274,-1.8734661689908474,-0.5953280063056926,-2.457640906503875,Standard_range,NearSMA20LowerSigma,-1.1162394660833321,-0.03849202870685918,-1.0285731724330358,-1.0666692824590909,Standard_range,NearSMA20LowerTwoSigma,-0.757424235419723,-0.03924133498863706,-0.8019611467871165,-0.840887781515664,Standard_range,NearSMA20LowerSigma,-0.7527025383486574,-0.19999937857375574,-0.8365401936209642,-1.0348664970059585,Standard_range,NearSMA20LowerSigma
2019-03-11,1.2276942089314609,0.9745559071606708,-1.4346325765233185,-0.47405796588320703,Standard_range,NearSMA20UpperSigma,1.027791458453268,1.6444663335252285,-0.2624238874998829,1.3777269735442819,Standard_range,NearSMA20UpperTwoSigma,0.7483998425451727,2.13827652490862,-3.5075669203567283,-1.4442918755015564,Standard_range,NearSMA20LowerTwoSigma,0.7355261494207929,1.564945189547467,-1.8734661689908474,-0.33783969813280185,Standard_range,NearSMA20LowerSigma,0.5005817156428949,1.0396629376298587,-0.03849202870685918,1.0007707215665926,Standard_range,NearSMA20LowerSigma,-0.7302424566464145,0.8048380502226276,-0.03924133498863706,0.7652808860385867,Standard_range,BelowSMA20LowerSigma,0.29148813504857113,1.4501242841361628,-0.19999937857375574,1.2472246660055875,Standard_range,AboveSMA20LowerSigma
2019-03-12,0.4136398045926316,0.2757598697284211,0.9745559071606708,1.2530032109891087,Standard_range,NearSMA20UpperSigma,0.17795954248566145,0.22649957375494592,1.6444663335252285,1.8746906165161528,Standard_range,NearSMA20UpperTwoSigma,0.7327320060689092,2.547102394008728,2.13827652490862,4.739843011473822,Standard_range,NearSMA20LowerSigma,0.16949246188800118,0.6471466241458222,1.564945189547467,2.222219303657178,Standard_range,AboveSMA20LowerSigma,0.1524425147723208,0.22865650329929885,1.0396629376298587,1.2706966978484409,Standard_range,AboveSMA20LowerSigma,-0.20253135670336,-0.35052544050568973,0.8048380502226276,0.45149144759603754,Standard_range,AboveSMA20LowerSigma,0.22266740114610953,0.377096603850844,1.4501242841361628,1.8326892574141007,Standard_range,NearSMA20UpperSigma
2019-03-13,0.7374954223632812,0.8874988555908203,0.2757598697284211,1.1657060910072599,Standard_range,NearSMA20UpperSigma,0.5649692813732369,0.621466209510572,0.22649957375494592,0.8493734015810904,Standard_range,NearSMA20UpperTwoSigma,1.4290577918210776,2.109563974512254,2.547102394008728,4.71039912301893,Standard_range,AboveSMA20LowerSigma,0.6276847275335529,1.0104158989481316,0.6471466241458222,1.6641013954738295,Standard_range,BelowSMA20UpperSigma,0.3802295983675106,0.6844118266061943,0.22865650329929885,0.9146332820563776,Standard_range,BelowSMA20UpperSigma,0.3830202943802328,0.5823518680566092,-0.35052544050568973,0.22978513610012086,Standard_range,AboveSMA20LowerSigma,0.3542240461359322,0.6619221325115239,0.377096603850844,1.0415148222442059,Standard_range,NearSMA20UpperSigma
2019-03-14,0.11151526242858253,-0.33452688158727706,0.8874988555908203,0.5500030517578125,Standard_range,NearSMA20UpperTwoSigma,0.07219376642902349,-0.05614798736851954,0.621466209510572,0.5649692813732369,Standard_range,NearSMA20UpperTwoSigma,0.0,0.056648292096743005,2.109563974512254,2.1674072985712467,Standard_range,AboveSMA20LowerSigma,0.0909329426207813,-0.6729316195603356,1.0104158989481316,0.3306848713147093,Standard_range,BelowSMA20UpperSigma,-0.15105365887530103,-0.13217378827538573,0.6844118266061943,0.5513334252921784,Standard_range,BelowSMA20UpperSigma,-0.007779106576724699,-0.1379434817075438,0.5823518680566092,0.4436050699064792,Standard_range,AboveSMA20LowerSigma,0.010662820675111664,-0.5022366866331524,0.6619221325115239,0.15636103009195418,Standard_range,NearSMA20UpperTwoSigma
