Date,%Gap_AES,%Gain_AES,%YesterdaysGain_AES,%2DaysGain_AES,%Gap_D,%Gain_D,%YesterdaysGain_D,%2DaysGain_D,%Gap_ETR,%Gain_ETR,%YesterdaysGain_ETR,%2DaysGain_ETR,%Gap_EXC,%Gain_EXC,%YesterdaysGain_EXC,%2DaysGain_EXC,%Gap_FE,%Gain_FE,%YesterdaysGain_FE,%2DaysGain_FE,%Gap_PEG,%Gain_PEG,%YesterdaysGain_PEG,%2DaysGain_PEG,%Gap_SRE,%Gain_SRE,%YesterdaysGain_SRE,%2DaysGain_SRE,%Gap_NRG,%Gain_NRG,%YesterdaysGain_NRG,%2DaysGain_NRG,%Gap_VST,%Gain_VST,%YesterdaysGain_VST,%2DaysGain_VST,%Gap_AEE,%Gain_AEE,%YesterdaysGain_AEE,%2DaysGain_AEE,%Gap_AEP,%Gain_AEP,%YesterdaysGain_AEP,%2DaysGain_AEP,%Gap_CMS,%Gain_CMS,%YesterdaysGain_CMS,%2DaysGain_CMS,%Gap_DTE,%Gain_DTE,%YesterdaysGain_DTE,%2DaysGain_DTE,%Gap_DUK,%Gain_DUK,%YesterdaysGain_DUK,%2DaysGain_DUK,%Gap_ED,%Gain_ED,%YesterdaysGain_ED,%2DaysGain_ED,%Gap_EIX,%Gain_EIX,%YesterdaysGain_EIX,%2DaysGain_EIX,%Gap_ES,%Gain_ES,%YesterdaysGain_ES,%2DaysGain_ES,%Gap_EVRG,%Gain_EVRG,%YesterdaysGain_EVRG,%2DaysGain_EVRG,%Gap_LNT,%Gain_LNT,%YesterdaysGain_LNT,%2DaysGain_LNT,%Gap_NEE,%Gain_NEE,%YesterdaysGain_NEE,%2DaysGain_NEE,%Gap_OGE,%Gain_OGE,%YesterdaysGain_OGE,%2DaysGain_OGE,%Gap_PCG,%Gain_PCG,%YesterdaysGain_PCG,%2DaysGain_PCG,%Gap_PPL,%Gain_PPL,%YesterdaysGain_PPL,%2DaysGain_PPL,%Gap_SO,%Gain_SO,%YesterdaysGain_SO,%2DaysGain_SO,%Gap_WEC,%Gain_WEC,%YesterdaysGain_WEC,%2DaysGain_WEC,%Gap_XEL,%Gain_XEL,%YesterdaysGain_XEL,%2DaysGain_XEL,%Gap_CNP,%Gain_CNP,%YesterdaysGain_CNP,%2DaysGain_CNP,%Gap_NI,%Gain_NI,%YesterdaysGain_NI,%2DaysGain_NI,%Gap_SBS,%Gain_SBS,%YesterdaysGain_SBS,%2DaysGain_SBS,%Gap_XLU,%Gain_XLU,%YesterdaysGain_XLU,%2DaysGain_XLU,%Gap_TLT,%Gain_TLT,%YesterdaysGain_TLT,%2DaysGain_TLT,%Gap_SPY,%Gain_SPY,%YesterdaysGain_SPY,%2DaysGain_SPY
2019-01-03,0.07051674888802024,-0.07052347437669516,-1.9363743584545297,-2.0055322343567035,-0.056196846524086234,-0.4776678362284767,-0.39182589264504364,-0.8676221026103399,-0.19048055013020831,0.20237877255394346,-2.4050188244031068,-2.2075072994256812,0.24960429115791777,0.11345413525477971,-2.2838111178382707,-2.172948060738087,0.054467475759220306,-0.027238932183993068,-2.2103809140380557,-2.237017762063866,0.0786879783381039,-0.019677623195279773,-2.3438951467595777,-2.3631115470997854,0.009361658519985655,0.45897138812741695,-1.3217490275501338,-0.8688440892820242,-0.15744259336148594,-0.9446355407661104,-3.762621013087285,-4.6717134984994395,-0.08935903112141845,-0.9383337459672316,-2.228048241506189,-3.1454754589469385,-0.06295781772172718,0.2518492845685932,-2.606169692088496,-2.360884027244071,0.0,-0.2330762169584678,-2.4083428870899595,-2.6358058295558098,-0.10350455461890654,0.18629714350960191,-2.698892470102839,-2.5176232861714345,0.10195926980179305,0.41709326261188223,-2.1849498965176872,-1.7769699127156253,0.07084438034271566,-0.03541768639638372,-1.8540046893811033,-1.8887657302108278,0.0,0.2528645767229344,-1.7263925067091475,-1.4778933650908797,-0.29955624483755505,0.15859057724738437,-0.035230680997707625,0.1233040237093143,0.0944992235117529,-0.06300348790337237,-2.383147624911099,-2.444649646688891,-0.23264328137139592,-0.3758104780884626,-1.5677283467887029,-1.9376471374819706,0.024297256773891638,0.1701086080888636,-2.603546684310281,-2.4378669332470415,0.04710700712013922,-0.24730504882354226,-2.295481144309057,-2.53710935236793,-0.13068279993208123,0.8886569981800737,-2.3730552124642212,-1.5054865355003881,0.2100888487900437,0.6302585322999884,0.21052310341282895,0.8421084755345395,0.0,-0.3557466357111858,-0.7765595268159552,-1.1295435781361984,0.09148467455014146,1.4181127963719544,-0.4553664767308669,0.956288709364179,-0.1479705111152305,0.2663514357779532,-2.4256428723050236,-2.1657521711443,0.10368982952053481,-0.3940324276156714,-2.1311127000306214,-2.5167478525391362,0.14286041259765625,0.5714280264718192,-0.8147344880123508,-0.24796208274636589,0.23932774899382983,0.11966767854289823,-1.104539181191421,-0.9861932790452512,14.048677689411694,6.858405842647746,12.019830281417839,19.702604866362687,0.0,-0.019223845137221654,-1.7195764907378972,-1.7384697671535234,0.1146126794102225,1.1379446355176261,0.5267051093710708,1.6706433574257824,-0.779437607054893,-2.38627633571435,0.10403109344622428,-2.2847277116328177
2019-01-04,0.2822862500893564,3.3168684862261157,-0.07052347437669516,3.244005840952428,-0.23997484152096793,1.9339396067264467,-0.4776678362284767,1.4470339630245543,-0.6653172992468499,0.7484910259210883,0.20237877255394346,0.9523845854259673,-1.201266527941491,1.1332729195481883,0.11345413525477971,1.2480127997939179,-1.1440974650499527,1.2530620973706956,-0.027238932183993068,1.2254818444517765,-0.45257682726777443,1.0822495874917561,-0.019677623195279773,1.0623590033006174,-0.6526778072188361,2.993006139368444,0.45897138812741695,3.465714569320459,0.5827846906043046,3.417220968284354,-0.9446355407661104,2.440305143745318,0.6314812321454919,4.059538184181739,-0.9383337459672316,3.083112421501905,-0.376821901310073,1.4130911141270233,0.2518492845685932,1.6684992585568479,-0.6183825326382829,0.920717093922915,-0.2330762169584678,0.6854949043930416,-0.6404986849540936,0.9297457315193933,0.18629714350960191,1.1177749647687185,-0.4707417117320773,1.5229869174332238,0.41709326261188223,1.9464324558681805,-0.6023320159028771,0.8267445290833391,-0.03541768639638372,0.7910340289023453,-0.4115295107566054,1.6195422687487329,0.2528645767229344,1.8765020941743877,-0.07037458729760847,2.7797290853551933,0.15859057724738437,2.9427280510049556,-0.48857583855552056,1.0086612565101611,-0.06300348790337237,0.9450222768340573,-0.3951812704182585,0.3951881227577432,-0.3758104780884626,0.017892486295795908,-0.5337244400483603,1.213003360487215,0.1701086080888636,1.3851753917086747,-0.1534795820815998,1.8416829288371743,-0.24730504882354226,1.5898233051472963,-0.3885951220495455,1.5803125245213088,0.8886569981800737,2.483013080543657,-0.45929272170119884,1.8789095668304179,0.6302585322999884,2.5210100869895555,-0.7497357733141149,3.0703341782367786,-0.3557466357111858,2.7036649319814243,-0.4961687414209102,0.8344585715189059,1.4181127963719544,2.2644049316739925,-0.5608100218894708,0.7378984419078936,0.2663514357779532,1.0062152807804516,-0.6870664683416007,0.9785576361615688,-0.3940324276156714,0.5806693741365114,-0.07102435323878865,1.8465925446780842,0.5714280264718192,2.428572518484933,-0.6772911303198593,1.7529901488864161,0.11966767854289823,1.8747555900455726,-0.6211124936865786,4.244304905677086,6.858405842647746,11.393802403955574,-0.4615416893592248,1.4807701110839844,-0.019223845137221654,1.4612616049937697,-0.9713490114487234,-1.1575200700812436,1.1379446355176261,-0.032747372106146956,1.3840504201712294,3.349573093196577,-2.38627633571435,0.8833666874118219
2019-01-07,0.0,0.47813998075584296,3.3168684862261157,3.8108677413236967,-0.4431515010128679,-0.9693906067265248,1.9339396067264467,0.9458015711125518,-0.37735811710868267,-0.4716998956176508,0.7484910259210883,0.2732604989154603,-0.6723425464857464,0.1792959053558368,1.1332729195481883,1.3146007368452817,-0.13451503772825069,1.2644639328925238,1.2530620973706956,2.5333705485412183,-0.4866653790113823,0.21413395491290615,1.0822495874917561,1.298701006248387,-0.2172712889360034,-0.01810306285728676,2.993006139368444,2.9743612507284247,0.7428301965331204,0.9221326893165614,3.417220968284354,4.370864969215646,0.2167366496341892,1.6905045288575984,4.059538184181739,5.818669389893634,-0.5573509852420404,-1.1456849446133675,1.4130911141270233,0.2512165973654331,-0.680827864077105,-0.5582838350754338,0.920717093922915,0.3572930441453332,-0.4912955399510731,-0.5117707427001061,0.9297457315193933,0.4132168221838679,-0.5455091526070077,-0.33639635990350136,1.5229869174332238,1.1814672849776706,-0.6091182566838526,-0.42169450482532156,0.8267445290833391,0.40156368800992914,-0.5878570342217451,-1.4500333979099347,1.6195422687487329,0.14602496704867318,-3.269428119269302,-1.8486786206910961,2.7797290853551933,0.8796622073500034,-0.49929146264870117,-0.24964275527700808,1.0086612565101611,0.7565004514809893,-0.6083380860635027,0.10735618884642296,0.3951881227577432,0.5029685705115327,1.390215722404159,-0.6951124329867798,1.213003360487215,0.5094591903291412,-0.510059055838889,-0.14490233685088239,1.8416829288371743,1.694111950385023,-0.5610747542531297,-0.5355753363325553,1.5803125245213088,1.036273424070443,-24.180326683487316,-22.33606123277106,1.8789095668304179,-20.876826057296274,-0.6581244493744961,0.13854869073766557,3.0703341782367786,3.213136776779662,-0.4473289354392123,-0.2236602016747127,0.8344585715189059,0.6089320181202421,-0.3955526868019638,-0.45415349880825645,0.7378984419078936,0.28039375150806084,-0.49484882158102445,-0.4329878030364046,0.9785576361615688,0.5413327979149032,0.7670826743847585,0.38354466241658675,1.8465925446780842,2.237219714236366,0.5090021773944692,0.5481573399761439,1.7529901488864161,2.3107566330327396,-0.39721909697364044,-2.383314581841737,4.244304905677086,1.7598351861205226,-0.6253587799735253,-0.6822069494573941,1.4807701110839844,0.7884612450232873,0.417657958956106,-0.2948166477374044,-1.1575200700812436,-1.448924155951147,0.11886487280926587,0.7884644787735123,3.349573093196577,4.1644477660004995
2019-01-08,1.0876944051474295,2.3113538525233115,0.47813998075584296,2.800545340144809,0.0,1.1606686853105834,-0.9693906067265248,0.1800266653734415,-0.20141962781029962,1.7772511527029615,-0.4716998956176508,1.2971679652531476,0.04474375262260432,1.5436210624878977,0.1792959053558368,1.7256846172029854,-0.13283538222983451,1.434646451338286,1.2644639328925238,2.7172509711725046,0.15540371360930313,0.3885018739663434,0.21413395491290615,0.6034677433068845,0.244473593895171,2.7978959340661294,-0.01810306285728676,2.779286366349217,1.2436493522663656,1.522838707828475,0.9221326893165614,2.459013990675489,0.2131336161998285,0.04262672323994753,1.6905045288575984,1.7338518587844207,0.26624615976180677,1.5818358032378619,-1.1456849446133675,0.4180280039782942,-0.15062386990309845,1.232372368783396,-0.5582838350754338,0.6672083979851086,-0.18518550496623476,1.5020645675993567,-0.5117707427001061,0.9826066979058122,-0.08210542516503477,0.8848740462706444,-0.33639635990350136,0.5455010022857577,0.03528852904720702,1.2586750593295126,-0.42169450482532156,0.8316727909453916,0.053023481220605996,0.609754864244516,-1.4500333979099347,-0.8491201828423445,-0.5231936453823103,0.5580741087768839,-1.8486786206910961,-1.300921508650783,-0.14077921501371274,1.8301238281874201,-0.24964275527700808,1.5759123013607441,-0.10724105893267433,1.1796243760720102,0.10735618884642296,1.2882469646912873,0.14482590598368822,1.544772833536483,-0.6951124329867798,0.8389224925223889,-0.07546139060464824,0.731364357884679,-0.14490233685088239,0.5854022569883273,0.025636721880008012,1.3974355061848907,-0.5355753363325553,0.8543758499400552,-11.39841562242269,-7.335098897280775,-22.33606123277106,-28.03278794887088,0.13836359646651622,1.314427776274272,0.13854869073766557,1.4547975894866576,0.0,2.8468963021465945,-0.2236602016747127,2.616868726461031,-0.0147086199923605,1.0301760251290597,-0.45415349880825645,0.5713439458587958,-0.0621300340139225,1.1596553074690028,-0.4329878030364046,0.7216463383939931,0.2778739880585007,1.910382839772385,0.38354466241658675,2.3012546736026414,-0.07788340158096026,1.8691570737231833,0.5481573399761439,2.427560335394624,1.52593712812278,1.0172978865296,-2.383314581841737,-1.3902621041825647,0.09540018547245946,1.2402242468447593,-0.6822069494573941,0.5495564013865344,-0.04927930890658252,-0.2628334249069558,-0.2948166477374044,-0.5568751959519161,0.9591958465958469,0.9395330155608693,0.7884644787735123,1.735405378428429
2019-01-09,0.0,-0.19933377136872035,2.3113538525233115,2.10741277235068,-0.11058087601568825,-0.16587658731280353,1.1606686853105834,0.9928668203925782,-0.6053600270359447,-0.5238702789791533,1.7772511527029615,1.244070383151983,-0.44062737525630385,-0.8151551814498303,1.5436210624878977,0.7158829739652462,-0.3928798446305003,-0.6024084347771699,1.434646451338286,0.8235955853290227,-0.3676443993556941,-0.7546427773712278,0.3885018739663434,-0.36907270473672327,0.008810126255627796,-0.9777156894975374,2.7978959340661294,1.792824777045414,-0.5749988555908203,-1.1250019073486328,1.522838707828475,0.3807048359709285,-0.08520899446152214,-0.6817207162041351,0.04262672323994753,-0.6393845881671533,-0.3391939849411798,-0.7400606728594231,1.5818358032378619,0.8300685856894653,-0.2570031659974822,-0.7574699800921616,1.232372368783396,0.46556753795474975,-0.3648901246593219,-0.9527695180567486,1.5020645675993567,0.5349838362009905,-0.3436095744417683,-0.47020257555189904,0.8848740462706444,0.41051077016279036,-1.3011184046908013,-1.4753766791891074,1.2586750593295126,-0.23527181815171214,-0.25033259234055044,-0.7905118077191579,0.609754864244516,-0.18557712767463666,-0.15608767399594434,1.2833882768385223,0.5580741087768839,1.8486246433035198,-0.4301056618429594,-0.5376320773036992,1.8301238281874201,1.282652418129007,-0.33563405645239763,-0.9715584369027112,1.1796243760720102,0.1966051990198103,-0.023765917769743166,-0.9032590227520069,1.544772833536483,0.6275605107845361,0.011527182917400744,-0.4321770364272169,0.731364357884679,0.2960265326500712,-0.11379402601022454,-0.18965388038531103,1.3974355061848907,1.205131335136218,0.22779565343908764,1.5375880750300577,-7.335098897280775,-5.910294428186968,-0.27313700428147336,0.0,1.314427776274272,1.314427776274272,-0.1743719032087939,-0.8500422418679312,2.8468963021465945,1.9726542391282413,-0.24763024787585547,-0.5972376591351078,1.0301760251290597,0.4267857668165,0.04094259649624038,-0.7983611091718612,1.1596553074690028,0.3520359613218617,-0.23858109904626068,-1.2269959389206382,1.910382839772385,0.6599465809899027,-0.11468152454318782,-0.07645434969544496,1.8691570737231833,1.7912736721422369,2.819735391400239,2.2155015769719837,1.0172978865296,3.2553377142201496,-0.05654465363288894,-0.6030902497965219,1.2402242468447593,0.6296543255399041,-0.13999684469905446,-0.15647075757947243,-0.2628334249069558,-0.4188929250353043,0.30767168233190745,0.46734908999328373,0.9395330155608693,1.4112730045525632
2019-01-10,-0.2663176718258202,2.13049057970444,-0.19933377136872035,1.9269100211145394,0.16615219490345468,-0.44309012657906915,-0.16587658731280353,-0.6082317311111832,0.2691671915130773,1.3809249237194448,-0.5238702789791533,0.8498203894899097,0.288762920465088,1.710351954540875,-0.8151551814498303,0.8812547505125763,0.10540425487002136,1.6600818325423323,-0.6024084347771699,1.047672924781724,0.19496680120124657,1.384283626046327,-0.7546427773712278,0.6191944522728082,0.22238036298870842,1.7879400186520313,-0.9777156894975374,0.7927433590733279,-0.32870055783317476,2.1744642906230305,-1.1250019073486328,1.0249996185302734,-0.2144969464010322,3.4320084201547774,-0.6817207162041351,2.7268909915685766,0.2329939923551994,2.22118727272835,-0.7400606728594231,1.4646884663929056,0.2316998263343147,1.8399869477774877,-0.7574699800921616,1.0685796189182977,0.22513427952814552,1.9647954819494398,-0.9527695180567486,0.9933059914485209,-0.5541936765431332,1.4808713756107383,-0.47020257555189904,1.0037057047101066,0.2829919821637147,0.5423878053467115,-1.4753766791891074,-0.940991137033247,0.09296107833635031,1.6600264931474258,-0.7905118077191579,0.8563919799886716,0.25684538914810107,1.6095866475147966,1.2833882768385223,2.913632170693082,0.21621527358832046,2.0077267208614864,-0.5376320773036992,1.4593004606818383,0.5529745825897248,1.4270410586213347,-0.9715584369027112,0.4416180839155222,0.02399169239614203,1.9668978695981234,-0.9032590227520069,1.0458726643706548,0.29516163287329134,1.5047202989412276,-0.4321770364272169,1.0660402069195278,0.07600399890826402,1.6214830753862246,-0.18965388038531103,1.4287539894286527,1.2338716449571594,-0.3925950371494391,1.5375880750300577,1.1389565434062487,0.2048462412665055,0.9559534672067587,0.0,0.9559534672067587,0.24180433412988417,1.868539113559651,-0.8500422418679312,1.002613499920638,0.13189327389024114,1.7731522894948355,-0.5972376591351078,1.165324697133048,-0.1650805156186115,1.671484499781084,-0.7983611091718612,0.8597789084171347,0.2070440794989241,1.8288498792868244,-1.2269959389206382,0.5794140266183818,0.5738390565468184,2.027546668020914,-0.07645434969544496,1.9495421707056622,0.2955732785520236,0.5911371612976386,2.2155015769719837,2.819735391400239,0.11376101001954725,1.3083022463965976,-0.6030902497965219,0.697321753314189,0.03299316746302216,-0.6433510335205557,-0.15647075757947243,-0.7988151348639831,-0.6628644598156832,0.3527556141424492,0.46734908999328373,0.8217533042883277
2019-01-11,0.0,0.32594648133968984,2.13049057970444,2.4633813201239496,-1.0013924971113883,-2.8511863814355505,-0.44309012657906915,-3.281643182668112,0.023091623104199318,-0.9350081776226673,1.3809249237194448,0.4330049851331711,-0.10919247884005212,0.0,1.710351954540875,1.710351954540875,-0.02592570180340843,-0.5443309725322034,1.6600818325423323,1.1067145204262208,-0.21153963529146635,-0.23076717670147237,1.384283626046327,1.1503219771034867,0.0,-0.32334418036812806,1.7879400186520313,1.4588146382851193,-0.37119902609579564,-0.2722113604724674,2.1744642906230305,1.8963337913220701,-0.08295502802717136,-1.3272488043273805,3.4320084201547774,2.059208325106477,-0.1519502778161637,-0.3950684037094092,2.22118727272835,1.8173436599171766,0.05353441498105925,-0.37473069422179567,1.8399869477774877,1.4583612576926952,-0.06021433055125362,-0.18065064861339353,1.9647954819494398,1.780595417553978,0.08057651695326597,0.14324000742846357,1.4808713756107383,1.6262325833076323,-0.07036186344054302,-0.7740073398589846,0.5423878053467115,-0.2358176559361567,-0.1567638691025181,-0.8099317072042809,1.6600264931474258,0.8366497050271527,-0.42130097633492714,-0.03370484953192173,1.6095866475147966,1.575339289225244,-0.12112312998986058,-0.09084812296111515,2.0077267208614864,1.91505461586028,-0.1758745827381395,-0.6858941003553853,1.4270410586213347,0.7313589678352165,-0.16466642575416876,-1.2938114767742717,1.9668978695981234,0.6476384424505627,-0.14253948393294485,0.18245471539561275,1.5047202989412276,1.6899204474757739,-0.24932008799957694,-0.9723245667261016,1.6214830753862246,0.6333924303728371,-4.2792805128791676,-0.9572076244542282,-0.3925950371494391,-1.346044711974844,-0.10145004939626642,-0.23672538230181697,0.9559534672067587,0.716965100405069,-0.25895324015890014,0.582650964338837,1.868539113559651,2.4620771390626914,-0.44636079512685445,-0.014390939201028238,1.7731522894948355,1.7585061770258845,-0.2435537462347576,0.04059358144479238,1.671484499781084,1.712756596647632,-0.10166278011800652,-0.4405322504471013,1.8288498792868244,1.3802609553092018,-0.07499234235639352,-1.049871337999685,2.027546668020914,0.9563886986891099,-1.3712080587627598,3.721842438992632,0.5911371612976386,4.334980794032103,-0.13101196785401825,-0.37432296799009934,1.3083022463965976,0.9290820026075054,0.3071581847867626,0.3901720274574602,-0.6433510335205557,-0.2556891818342511,-0.46353993525860016,0.038630292656590015,0.3527556141424492,0.391522177325145
2019-01-14,-0.9096838219597294,-2.2742064565422893,0.32594648133968984,-1.955672671126099,-0.701500178201252,-2.6914778732808333,-2.8511863814355505,-5.46592520413405,-0.6641804903881808,-1.2934055165447715,-0.9350081776226673,-2.2163202468179226,-0.982748971264725,-1.6379121751571655,0.0,-1.6379121751571655,-0.6254831129799626,-0.9642922652710926,-0.5443309725322034,-1.503374296337693,-0.674638168104162,-2.178105329318735,-0.23076717670147237,-2.403846153846154,-0.8679623750307145,-2.016478582845621,-0.32334418036812806,-2.333302597067748,-0.9181115108918128,-1.5632781142483867,-0.2722113604724674,-1.8312340540980903,-0.6305234136456008,-1.0088342548576856,-1.3272488043273805,-2.3226933185998226,-1.03737646608324,-0.9000822880500757,-0.3950684037094092,-1.2915947510320145,-0.5507840524751461,-0.873188480065594,-0.37473069422179567,-1.244647069034175,-0.6635793673739134,-0.7440155545759071,-0.18065064861339353,-0.9233221342641746,-0.6078992766019444,-1.7074857986670335,0.14324000742846357,-1.5666915940234203,-0.34275016361584065,-1.1227951086032266,-0.7740073398589846,-1.8881119319100446,-0.5004573316089743,-1.9491681166669363,-0.8099317072042809,-2.7433128932676154,-2.7646652024368277,-1.9723502612347403,-0.03370484953192173,-2.0053903330788705,-1.0001455585395633,-0.6213002666877547,-0.09084812296111515,-0.7115839500186316,-0.46042523571815747,-0.7614667892341639,-0.6858941003553853,-1.4421380338060266,-0.6196337635989505,-1.6920855575885656,-1.2938114767742717,-2.9640046372219166,-0.6203469096980203,-2.5496618377708815,0.18245471539561275,-2.3718591006249237,-0.7049410508280722,-1.00705315605684,-0.9723245667261016,-1.9695858975466103,-47.640705183325586,-52.35929481667442,-0.9572076244542282,-52.81531527903297,-1.4576281531382416,-1.8305115780587924,-0.23672538230181697,-2.062903674829371,-0.9010984298277557,-0.965459680426421,0.582650964338837,-0.3884339762258913,-0.748854052676221,-1.1952790925591432,-0.014390939201028238,-1.2094980198726786,-0.5883564823306539,-0.730372496783937,0.04059358144479238,-0.6900753996934771,-0.47651257197920405,-0.6126562388317366,-0.4405322504471013,-1.050489540962408,-0.6062896972815898,-1.7809750823217314,-1.049871337999685,-2.8121484733952045,7.271005599572063,4.815866114574213,3.721842438992632,8.716947502424134,-1.183545131566938,-2.2543692903609425,-0.37432296799009934,-2.620253636313905,-0.02480673052275768,-0.3721135757104002,0.3901720274574602,0.016606568664266293,-0.8186058942122539,-0.6100922939288782,0.038630292656590015,-0.5716976817109082
2019-01-15,0.06649088369149067,2.6595719384628964,-2.2742064565422893,0.324881325179697,-0.6620635126598334,1.338820091763756,-2.6914778732808333,-1.3886918280499365,-0.0826345125495931,2.278361853423217,-1.2934055165447715,0.9554878789794177,-0.24422870363139862,1.6651864670398815,-1.6379121751571655,0.0,-0.1315769396330181,0.31578666285464635,-0.9642922652710926,-0.6515507087811112,-0.13793043315116993,1.4187216171490147,-2.178105329318735,-0.7902849633210396,-0.30422687972992923,0.7068726739682227,-2.016478582845621,-1.3238598449559553,0.07563043957392321,1.9410146037426361,-1.5632781142483867,0.3473930329995754,-0.5095496211138884,0.7643325308160327,-1.0088342548576856,-0.25221257243354583,-0.2924914471737826,1.6625644185282011,-0.9000822880500757,0.7475176826195301,0.027099393980625948,2.1547585284770587,-0.873188480065594,1.262754945167572,-0.12155869641223707,1.7423026736575993,-0.7440155545759071,0.9853241161818876,-0.4638486136926151,1.1823569732163883,-1.7074857986670335,-0.5453174028578642,-0.07172506019798122,1.7690600797921916,-1.1227951086032266,0.626402051144806,-0.40294887126971785,1.7998710842348726,-1.9491681166669363,-0.1843795457470773,-3.422186803522563,-5.331044208896097,-1.9723502612347403,-7.198247605750136,-0.42695756553682296,1.2656325219278193,-0.6213002666877547,0.63646887700604,-0.214137659924237,0.5531719370615678,-0.7614667892341639,-0.21250707276068334,0.024238355232007576,1.8909061316288052,-1.6920855575885656,0.16682482447939168,0.0934437108577475,2.0381975005812385,-2.5496618377708815,-0.5634314810403627,-0.20345375630293352,1.6785347216037405,-1.00705315605684,0.6545778286574802,-25.059664390859886,-17.541769056728484,-52.35929481667442,-60.716317296930264,-0.44889214390999804,1.519338908727857,-1.8305115780587924,-0.3389843439651507,-0.17330592855690152,1.3648203427161718,-0.965459680426421,0.3861838721705685,-0.29149824582863054,1.894771957721968,-1.1952790925591432,0.6768450521005005,0.0,1.9619846280097168,-0.730372496783937,1.217282335111668,0.3424605188641347,0.30821969259027737,-0.6126562388317366,-0.30632487341742154,-0.11574338949536674,1.6203706599448326,-1.7809750823217314,-0.18946282007176848,0.4504435616417792,0.0900835573322185,4.815866114574213,4.910287975418797,-0.4228280053187414,1.2300584367937577,-2.2543692903609425,-1.0520409132197572,0.06639624786793867,-0.36520785951731793,-0.3721135757104002,-0.7359624472028928,0.1631753837194289,1.1460809156886083,-0.6100922939288782,0.5289964704109245
2019-01-16,-0.32382926437427817,0.4533720880891201,2.6595719384628964,3.125001783383658,-0.27583452321100493,0.13066778582179758,1.338820091763756,1.4712372841555987,-0.6578943892424832,-0.27700584656075805,2.278361853423217,1.9950448113226664,-0.589649382758835,0.021835163427159278,1.6651864670398815,1.687385226653486,-0.44595533501739076,0.9443877765968316,0.31578666285464635,1.2631566900956004,-0.29143485976559513,-0.03885847540183651,1.4187216171490147,1.3793118481565578,-0.19546975987371068,0.09773487993686795,0.7068726739682227,0.8052984150643001,-0.27199999849070555,0.6181998231693439,1.9410146037426361,2.571213775760008,-0.08428343088702403,2.191320976800435,0.7643325308160327,2.972402486696749,-0.48455434643850887,0.953963120357625,1.6625644185282011,2.632387790290773,-0.5173778241690685,0.4510533028305986,2.1547585284770587,2.615530940818377,-0.1792117690168199,0.6371957129549,1.7423026736575993,2.390600264555744,-0.4044960805427296,0.4314581883058919,1.1823569732163883,1.618916537498228,-0.4933029973645702,0.15268646270835443,1.7690600797921916,1.9244476577595662,-0.17152296061172864,0.7784619748826926,1.7998710842348726,2.5923443711052427,-0.5267954941806983,-1.5803795530283464,-5.331044208896097,-6.827173029284148,-0.2861051512253673,0.3764493091612928,1.2656325219278193,1.64684629597443,-0.4259057147618982,-0.10647304386582541,0.5531719370615678,0.4461099141965413,0.09517229761862443,0.856532526308053,1.8909061316288052,2.7636348839962124,-0.4006392761856521,-0.022898663371308553,2.0381975005812385,2.0148321172254295,-0.20009509072882567,0.02501784978737213,1.6785347216037405,1.7039725046863925,-6.657019512370163,1.7366188863402368,-17.541769056728484,-16.109783844825586,-0.6122459439160707,0.9523833002671925,1.519338908727857,2.4861921390362354,-0.5556788440758066,0.17097246162026553,1.3648203427161718,1.5381262712730734,-0.21456375056693897,0.5435520433593168,1.894771957721968,2.448623072774482,-0.2806161382264632,0.7215887247059342,1.9619846280097168,2.6977308125718324,-0.27313700428147336,0.7852493514754373,0.30821969259027737,1.0958893372028993,-0.3037202856591145,0.41761810825485135,1.6203706599448326,2.0447557294964622,-1.3501316216524077,-2.520249699583981,0.0900835573322185,-2.4324364728348025,-0.18985851072243576,0.3607413100657313,1.2300584367937577,1.5952370757789527,-0.37487885221976036,0.09996896506730094,-0.36520785951731793,-0.2656039889675209,0.18435969176016032,0.24198381718570383,1.1460809156886083,1.3908380632221324
