Date,%Gap_DAL,%Gain_DAL,%YesterdaysGain_DAL,%2DaysGain_DAL,%Gap_AAL,%Gain_AAL,%YesterdaysGain_AAL,%2DaysGain_AAL,%Gap_ALK,%Gain_ALK,%YesterdaysGain_ALK,%2DaysGain_ALK,%Gap_JBLU,%Gain_JBLU,%YesterdaysGain_JBLU,%2DaysGain_JBLU,%Gap_LUV,%Gain_LUV,%YesterdaysGain_LUV,%2DaysGain_LUV,%Gap_SAVE,%Gain_SAVE,%YesterdaysGain_SAVE,%2DaysGain_SAVE,%Gap_UAL,%Gain_UAL,%YesterdaysGain_UAL,%2DaysGain_UAL,%Gap_JETS,%Gain_JETS,%YesterdaysGain_JETS,%2DaysGain_JETS,%Gap_SPY,%Gain_SPY,%YesterdaysGain_SPY,%2DaysGain_SPY
2019-01-17,-0.12631868061267942,1.5157920435855263,-0.6899473519158983,0.8153865246043578,-0.2740564925996151,2.2533546742644655,2.3053012886071746,4.610602577214349,-0.07704630290012206,-0.7396045387490356,0.9645344716181294,0.21779619213920723,-0.17291461663337693,0.5763710620809536,1.1072292292955415,1.6899820402450565,-0.08034773364984435,1.627162300429549,0.34266915310186064,1.9754072368058841,1.5635299361138641,-0.7406138259926673,3.7568253016564945,2.9883879080613687,0.3358046705393176,0.4400153435992684,6.354684551772115,6.822661482436514,0.6735365736717333,1.3745691178237402,1.3937268567839072,2.7874537135678144,-0.3716764425892909,0.7586713102152963,0.24198381718570383,1.002490989197352
2019-01-18,0.8710040612047671,-0.22812237156131393,1.5157920435855263,1.2842118112664473,0.774265358415667,1.1614037176369871,2.2533546742644655,3.440928936859907,0.6519686136032511,0.6830215056081144,-0.7396045387490356,-0.061634691197030814,0.8022887308163911,0.8595966302124447,0.5763710620809536,1.4409221585205658,0.6325354691817479,1.9371408169213005,1.627162300429549,3.595823542430025,0.9948573378524412,-1.5751960558902787,-0.7406138259926673,-2.3041437621065315,0.4611500296635159,-1.325803036893146,0.4400153435992684,-0.8916214300821124,0.1694889391882945,0.3389843439651748,1.3745691178237402,1.7182130358953176,0.7681851220302778,1.3310009559374019,0.7586713102152963,2.0997701885440865
2019-01-22,-0.12471704953191264,-2.09936005698815,-0.22812237156131393,-2.3226933185998515,-0.6182010351001547,-3.620840441673876,1.1614037176369871,-2.501489299536193,-0.10792428949352631,-1.387606409820581,0.6830215056081144,-0.7140625544047379,-0.2272779242065186,-1.3068155525637637,0.8595966302124447,-0.45845226480424917,-0.6205152156639149,-1.9972828880979225,1.9371408169213005,-0.09883225323135171,-0.23584802595844911,-2.1900256463842505,-1.5751960558902787,-3.730724504669699,-0.25703189709239743,-2.6288118895548154,-1.325803036893146,-3.919762058582035,-0.13513822639132542,-1.7229737240176106,0.3389843439651748,-1.3898299912274894,-0.6154710588647062,-1.3510493953920815,1.3310009559374019,-0.03803091982253475
2019-01-23,0.40340222412247684,0.42463008369172217,-2.09936005698815,-1.6836444876634074,0.5803256474294779,-3.329266964129126,-3.620840441673876,-6.8295599611545255,0.5628527446914217,-0.39086929890324473,-1.387606409820581,-1.7730519812782235,0.2878482132690186,-0.7484229236282052,-1.3068155525637637,-2.0454579690270434,0.6727347574768896,0.9497418550478467,-1.9972828880979225,-1.0665100646020502,0.7578343374125276,-1.1023134502372227,-2.1900256463842505,-3.268198149357735,0.43196619410923565,-0.551954769241473,-2.6288118895548154,-3.166256806197504,1.1481596151155622,0.03437686087789966,-1.7229737240176106,-1.6891891674197794,0.43750455685539136,0.20924383367489433,-1.3510493953920815,-1.144632549266947
2019-01-24,2.029596405829277,0.46511886733974706,0.42463008369172217,0.89172398566712,8.246441499085623,6.350711700182847,-3.329266964129126,2.8100125894324504,3.154924132969176,3.2490970406067974,-0.39086929890324473,2.8455280188802465,3.5382866499423313,5.104414615999491,-0.7484229236282052,4.317789083268117,5.350841861509443,6.2524472718297766,0.9497418550478467,7.261571235582988,1.2539206612035843,0.06966373528896698,-1.1023134502372227,-1.0334176276722837,1.9546365833346144,1.3875501496007592,-0.551954769241473,0.8279367311329477,2.542954506589562,2.542954506589562,0.03437686087789966,2.57820555540038,-0.07593189485992975,0.05314305793751873,0.20924383367489433,0.2624980901841736
2019-01-25,0.27357126865093534,0.35774025106839324,0.46511886733974706,0.824523035811928,0.8318442678733471,3.9215677385860257,6.350711700182847,10.521326899973852,-2.341138558993152,-3.496502401554365,3.2490970406067974,-0.3610101170012156,0.49667903460795515,-2.262702736045172,5.104414615999491,2.726214150779009,1.4572974153648774,1.4204030082417447,6.2524472718297766,7.76166022920932,0.6091233804299521,0.8701705672931597,0.06966373528896698,0.9404404959026882,0.7973321179083311,0.1309063571933125,1.3875501496007592,1.5202728981491447,0.3686347513038556,0.6702438402035596,2.542954506589562,3.2302423427327165,0.781634473158078,0.8461434602986613,0.05314305793751873,0.8997361847455209
2019-01-28,-0.5451841665342027,0.670999589094156,0.35774025106839324,1.0311402757772425,-1.286451597565355,4.545455041153038,3.9215677385860257,8.645275878204853,-0.7403926025399706,1.654063082281422,-3.496502401554365,-1.9002736746681366,-0.39525521424555793,2.540941762859795,-2.262702736045172,0.2207450680250806,-0.163696168310717,0.9821770098643021,1.4204030082417447,2.416530889900418,0.81090619069564,0.914428230445102,0.8701705672931597,1.7925558830586146,-1.1528419630847564,0.546706783705122,0.1309063571933125,0.6783288148335116,-0.6990711898172594,0.9653761629175254,0.6702438402035596,1.6420903773878333,-0.8992340062594448,-0.7600229599478888,0.8461434602986613,0.07968961577840497
2019-01-29,0.833162965763945,0.4374149271230706,0.670999589094156,1.1113495685808588,0.51954779407853,-0.7656515767937057,4.545455041153038,3.745001116164295,-0.046488113845276395,0.046488113845276395,1.654063082281422,1.7013201388554622,0.38546087782150534,-0.22025885746034846,2.540941762859795,2.315086256103839,0.23415177781587285,1.5309770661254267,0.9821770098643021,2.5281909807595078,-0.23936262665086003,-1.4532437415389736,0.914428230445102,-0.5521043821236806,0.11820150818523124,1.2647750757956913,0.546706783705122,1.8183964706388,0.5605014069290389,0.5934728177664761,0.9653761629175254,1.5645782258001142,0.06066259333685685,-0.13269869978646026,-0.7600229599478888,-0.8917131191484197
2019-01-30,0.3318122010818487,4.251346298557092,0.4374149271230706,4.707357248993746,0.385779515338993,0.13777689666343818,-0.7656515767937057,-0.6289295711120286,0.4027294703573904,0.1549041315016483,0.046488113845276395,0.2014642573559282,-0.11037779711558794,1.3245019867687498,-0.22025885746034846,1.101325796365305,0.5144596789468973,1.9868773599506315,1.5309770661254267,3.548273062788941,0.6245673389375763,3.1054839251938122,-1.4532437415389736,1.6071099328674607,0.26847596807463003,2.101089168005024,1.2647750757956913,3.3924382959178856,0.2622088597374719,1.311044298687406,0.5934728177664761,1.9122978079954691,0.641586279150624,1.5830768961627284,-0.13269869978646026,1.44827747391844
2019-01-31,-0.3978531154132208,-1.6709770140019193,4.251346298557092,2.509330265120662,-0.08255030041528134,-1.5685186913342024,0.13777689666343818,-1.4329028510472706,-0.2629226549819495,-1.0980557670243096,0.1549041315016483,-0.9448525692719743,-0.2178699030368619,-2.0152550486560687,1.3245019867687498,-0.7174451550452263,0.0,-1.2697918518360745,1.9868773599506315,0.6918563012919284,-0.6730633077988776,-1.0264186559299704,3.1054839251938122,2.047190002898746,0.10288823211920103,-0.22865505298447397,2.101089168005024,1.8676298684701973,-0.1617574807744185,-0.5499840735462777,1.311044298687406,0.7538496903012112,-0.026151734117725686,0.8782443461558946,1.5830768961627284,2.4752245256544723
2019-02-01,0.4046141244278147,0.9912965016069885,-1.6709770140019193,-0.6962448490773889,0.0,0.9505176075950974,-1.5685186913342024,-0.6329101300786568,0.3440147042708921,0.6411256333396543,-1.0980557670243096,-0.4639700506754126,-0.055587709889194606,-0.4446910768419777,-2.0152550486560687,-2.450984466121066,0.40522086634089405,0.6518723705487889,-1.2697918518360745,-0.6261969035328847,1.0030604482301737,3.9272379892485465,-1.0264186559299704,2.86050942993416,-0.06874935361707363,0.2520926196467364,-0.22865505298447397,0.022861144149239225,0.2927786377944183,0.6668832961367255,-0.5499840735462777,0.11323147067255546,0.08150306622924011,0.048162444463366774,0.8782443461558946,0.9268297745647315
2019-02-04,0.1402313944094509,0.8413501583496787,0.9912965016069885,1.8409869346426526,0.13846368378685023,1.5785050105535536,0.9505176075950974,2.5440265862107334,0.4350509270378105,0.18645547769421586,0.6411256333396543,0.8287765248961338,0.2233440305312099,0.5025134190656909,-0.4446910768419777,0.055587709889194606,0.12252703223435822,2.0304565477411054,0.6518723705487889,2.6955649035206175,0.8670027319422325,2.6991619210722853,3.9272379892485465,6.732402422676513,-0.022855919024644365,1.2915817926662063,0.2520926196467364,1.5469303946889552,0.04847112553355837,1.1148851966569224,0.6668832961367255,1.7892034759412538,0.018509884255612945,0.7035451061470882,0.048162444463366774,0.7520463951314779
2019-02-05,0.05959233056405308,0.3972998854454144,0.8413501583496787,1.2419927270104112,0.3544236595436085,0.6815745207167447,1.5785050105535536,2.2708382192304684,0.18609663607375854,0.40321726628443183,0.18645547769421586,0.5904245646586439,0.444444020589173,-0.1666704813639323,0.5025134190656909,0.33500539616728353,0.36026605107963977,-0.7033793806355787,2.0304565477411054,1.312795354415951,0.47786406115181096,0.27079003973895105,2.6991619210722853,2.9772610224499267,0.1128396197493354,0.9478631368277887,1.2915817926662063,2.2516873571886573,0.19175284176041263,0.3195860376963878,1.1148851966569224,1.4380342517781695,0.17650058884025682,0.4191846904899633,0.7035451061470882,1.1256789500127116
2019-02-06,-0.7320988125830361,-0.03957352077832503,0.3972998854454144,0.3575691391143704,-0.35202021944477097,-0.4603357222792986,0.6815745207167447,0.21810126744463307,-0.602408715658443,0.12357404030663237,0.40321726628443183,0.5272895784582258,-0.11128854301166859,0.9460216070660197,-0.1666704813639323,0.7777743869357836,-0.5701482808653193,-0.466483159607972,-0.7033793806355787,-1.1665813938847307,-4.765686995457814,-3.2565515682526294,0.27079003973895105,-2.994579945799469,-0.3577014286821743,0.32416825228615326,0.9478631368277887,1.2751040604786614,-0.4778579848578868,-0.09556795119522965,0.3195860376963878,0.2237126646726257,-0.11351063773914702,-0.13182565400755242,0.4191846904899633,0.28680644352267304
2019-02-07,-0.3562951376579405,-0.21773675644268156,-0.03957352077832503,-0.25722411112045374,-0.8161024231734361,-1.6050059290734011,-0.4603357222792986,-2.057953235716474,-0.24683127656296364,0.6325264795428766,0.12357404030663237,0.7568821583762895,-0.4961419824482056,-0.22050170630953744,0.9460216070660197,0.7234339069708448,-0.7637605220354552,-0.22565711983671694,-0.466483159607972,-0.6910876269821943,1.461411112231648,2.9720813025342996,-3.2565515682526294,-0.3812576259857538,-0.4679645336438022,-2.1058489021152504,0.32416825228615326,-1.7885071434108717,-0.7015344911393214,-0.5420920694683494,-0.09556795119522965,-0.6371419543791963,-0.6599647493651215,-0.9532799292480909,-0.13182565400755242,-1.0838489157543894
2019-02-08,-0.6744696560544527,0.11902672777749652,-0.21773675644268156,-0.09896919360154763,-1.0229442925502767,-0.46999772615766633,-1.6050059290734011,-2.0674601638597268,-0.812519364426906,0.06131118208590654,0.6325264795428766,0.6942254710903973,-0.3314887551262628,0.22098899080501871,-0.22050170630953744,0.0,-0.8872622226770481,0.29575849860204084,-0.22565711983671694,0.06943397865570626,-1.2119252633211774,-2.0251961031811563,2.9720813025342996,0.8866947246308429,-0.5918555302168655,0.3528312729800123,-2.1058489021152504,-1.7604477226236073,-0.48092214158984326,-0.28855450800526866,-0.5420920694683494,-0.8290823463696281,-0.5145534067755482,0.12215390329902524,-0.9532799292480909,-0.8322904945920084
2019-02-11,0.2773912943576646,0.2773912943576646,0.11902672777749652,0.39674819191597466,0.22222730848524305,1.6388893127441406,-0.46999772615766633,1.161188844082336,0.26046546205530313,1.578070264541408,0.06131118208590654,1.640348980160651,0.22051222091091496,0.661526148131387,0.22098899080501871,0.8839770388950726,0.7285310630161503,1.092796594524238,0.29575849860204084,1.3917871319270179,0.9928395572691181,2.636723279283728,-2.0251961031811563,0.5581283589988473,0.7825818937685749,1.1114929990763733,0.3528312729800123,1.4682459669541106,0.32154463100685254,0.6752382054560351,-0.28855450800526866,0.38473526716914913,0.26990460421983625,0.055456758903912676,0.12215390329902524,0.17767840479858218
2019-02-12,0.49397351706189474,-1.4226461411183207,0.2773912943576646,-1.1492011433056335,0.46460281015683214,-2.2957096176138716,1.6388893127441406,-0.6944444444444444,0.4524817625258427,0.5882343464509048,1.578070264541408,2.175587362299474,-0.10953153073919851,-2.026291536668065,0.661526148131387,-1.3781698368891104,0.0,-0.9951922246152566,1.092796594524238,0.08672894316941583,0.9039005429924418,-2.235965456241352,2.636723279283728,0.34180160134091747,0.8300592833469789,-1.3236122097353469,1.1114929990763733,-0.22683106770510197,0.31938800119911376,-0.5429577744926513,0.6752382054560351,0.1286141726305156,0.6651460878814246,1.285940081707992,0.055456758903912676,1.3421099813026662
2019-02-13,0.32070525028971514,1.0422939749956495,-1.4226461411183207,-0.3951803211370557,0.2237813456075175,1.2867107257976398,-2.2957096176138716,-1.0385380336992378,0.38985529662316076,0.014986514425034937,0.5882343464509048,0.6033090167011236,0.5030752132946789,0.8943535655159885,-2.026291536668065,-1.1500601817580158,0.4679383954828167,0.5199293467830169,-0.9951922246152566,-0.48043717426491706,0.16220352254025047,-1.1678851628266207,-2.235965456241352,-3.3777371102586016,0.3523900810413928,0.6934188949493878,-1.3236122097353469,-0.6393714919441211,0.3211316102432717,0.5138081263588367,-0.5429577744926513,-0.03193940930185495,0.3392895494610213,0.32469321818375546,1.285940081707992,1.61480866012696
2019-02-14,-0.6744696560544527,0.13886073206923907,1.0422939749956495,1.182602044108881,-0.828498328212305,-0.2761625977614964,1.2867107257976398,1.0069947142701048,-0.43477256282011717,-0.7196360950217598,0.014986514425034937,-0.7047574289639131,-0.3878099600164761,0.16620879730513435,0.8943535655159885,1.0620488571260225,-0.672412740773168,0.0,0.5199293467830169,0.5199293467830169,-0.6729030778903202,0.8041980326855632,-1.1678851628266207,-0.3730792396445358,-0.3499719819147695,-0.48543722768927533,0.6934188949493878,0.20461555380019641,-0.5750747674588522,-0.06389313387381786,0.5138081263588367,0.44958670437098974,-0.440012908850553,-0.22182092920640756,0.32469321818375546,0.1021520514637025
2019-02-15,0.8122025577061759,1.188594085299745,0.13886073206923907,1.3291053078171629,0.3600140291273418,-2.9354786911500295,-0.2761625977614964,-3.2035345947013107,1.057080153045969,0.15101177961468695,-0.7196360950217598,-0.569711050680915,0.22124400274415426,-0.6637214587376892,0.16620879730513435,-0.49861582488657885,0.8620689655172413,-0.5172400638974947,0.0,-0.5172400638974947,0.45588180127252637,0.4070335516981552,0.8041980326855632,1.214504940198845,1.3613124531709675,0.1815042880831629,-0.48543722768927533,-0.30481402899032056,0.703322597586826,0.223784185702093,-0.06389313387381786,0.15974806909891606,0.7216198095760106,1.0897259935730457,-0.22182092920640756,0.8654878240418906
2019-02-19,-0.15662065032669878,1.4487036751037095,1.188594085299745,2.654516966599257,-0.0570626482140523,1.1982938453204983,-2.9354786911500295,-1.7723605063162766,-0.693605377848872,-2.653802992052522,0.15101177961468695,-2.5067987675636014,-0.22271163818316753,-0.16703107364192735,-0.6637214587376892,-0.829643911301095,-0.6065897472971472,-0.05199756256053849,-0.5172400638974947,-0.5689686742322198,0.0,1.086431009462825,0.4070335516981552,1.4978866998855467,-0.498238958414399,1.0531087429356176,0.1815042880831629,1.2365244685453873,-0.7655494998335822,0.5103663332223919,0.223784185702093,0.7352926380673843,-0.3208653230438141,0.17305800727483975,1.0897259935730457,1.264669858937119
2019-02-20,-1.2350432138508112,-1.1192551520129632,1.4487036751037095,0.31323383256974663,-1.3250668297941721,-1.155905929805271,1.1982938453204983,0.028536765900676168,-1.2546431059861913,-1.889711047306975,-2.653802992052522,-4.493364831044917,-1.1154532043243732,-2.063585236675048,-0.16703107364192735,-2.2271694817406407,-4.560425415158405,-5.652849705288665,-0.05199756256053849,-5.701907923787242,-1.7484763393004932,-6.945784120077417,1.086431009462825,-5.934814263145459,-1.0757497842370585,-0.8292221890224432,1.0531087429356176,0.21515394254221698,-0.7616622322274234,-1.650271196402743,0.5103663332223919,-1.148327291773657,-0.014399332029176306,0.20154671451945824,0.17305800727483975,0.3749535145221733
2019-02-21,-0.0780657966764935,0.4683798905306993,-1.1192551520129632,-0.6561176275380215,-0.2281854761010749,-0.2281854761010749,-1.155905929805271,-1.381453796457139,0.1578757086835924,-0.7578142423113283,-1.889711047306975,-2.6332047901632802,-0.05694891335977191,-0.39863153162380865,-2.063585236675048,-2.453990666863536,-0.38595678195475014,-0.18378694063872517,-5.652849705288665,-5.826247446395135,1.241167456534578,2.7064360540391568,-6.945784120077417,-4.427331271699762,-0.14688955188471045,0.384176652983757,-0.8292221890224432,-0.44823121409027117,-0.09680763751882192,-0.09680763751882192,-1.650271196402743,-1.7454812453636739,-0.25501650290547817,-0.35558716330340473,0.20154671451945824,-0.15475712302883743
2019-02-22,0.23309816035702646,0.07770185680465157,0.4683798905306993,0.5464456872071928,0.05717683826588528,1.457982112363011,-0.2281854761010749,1.226469732837372,0.0,-0.7317834553073568,-0.7578142423113283,-1.484052138371488,0.0,-1.5437419170784261,-0.39863153162380865,-1.9362196066538662,-0.3314312292842312,-1.2704887202333688,-0.18378694063872517,-1.4519406685220169,0.13426991255264575,0.9063395170099126,2.7064360540391568,3.63730507050943,0.11256878392392727,0.6641197564227241,0.384176652983757,1.05084780245851,0.38759962138880943,0.7751992427776419,-0.09680763751882192,0.6776411531858231,0.24871021931799345,0.6199989681534535,-0.35558716330340473,0.26220716810668143
2019-02-25,0.5628899707892817,-0.21351049956170226,0.07770185680465157,-0.135974544379683,0.7325959685455707,1.1552545168259958,1.457982112363011,2.6300800333965957,0.6410219573724708,0.5608949768630058,-0.7317834553073568,-0.17499301508668452,0.4645756498028021,0.17422002230999867,-1.5437419170784261,-1.3722114022807703,0.5408446872513768,0.634092054011049,-1.2704887202333688,-0.6444527342444263,0.08316573178451885,0.7817718380794229,0.9063395170099126,1.695196862190704,0.693282728912334,0.1677306556715117,0.6641197564227241,0.8329643445161277,0.3205079220378601,0.41666396662725713,0.7751992427776419,1.1950931853191207,0.5696053071764519,0.13612321605447117,0.6199989681534535,0.7569661467428795
2019-02-26,-0.019448203779184454,-0.5640943714998706,-0.21351049956170226,-0.7764004703509839,0.0,0.9749260703200627,1.1552545168259958,2.141443464609145,-0.015933580132594622,0.30278665610992395,0.5608949768630058,0.8653799481176618,0.0,-0.4057953323143116,0.17422002230999867,-0.23228228672280385,0.0,-0.5003715017507726,0.634092054011049,0.13054773632713895,-0.049511106158321584,0.6931806698920658,0.7817718380794229,1.4803715992357154,-0.011165590562648672,-0.05581943596308116,0.1677306556715117,0.11181759340249753,-0.09575705942726173,-0.06383803961817071,0.41666396662725713,0.3525599369009963,-0.1395192280292699,-0.07154468278236212,0.13612321605447117,0.0644811443489897
2019-02-27,-0.2934227588335951,-2.0344261510935087,-0.5640943714998706,-2.5870444391827387,-0.38620521282327586,-1.5448313745959052,0.9749260703200627,-0.5849662680892618,-0.5401972672487626,-1.5252607331091799,0.30278665610992395,-1.227092362969995,-0.34924019136546175,-1.6298060632813411,-0.4057953323143116,-2.0289877186650815,-0.3725031725791265,0.298006801088862,-0.5003715017507726,-0.20385584176783833,-0.573673961235897,-3.9993422288749643,0.6931806698920658,-3.3338842262362904,-0.6813365560914321,-2.1557023695861806,-0.05581943596308116,-2.210318504645516,-0.7984669570880664,-1.5330550955724342,-0.06383803961817071,-1.5959144628713249,-0.2864164003899152,-0.04295972864135597,-0.07154468278236212,-0.11447367602213747
2019-02-28,0.019967746308254933,-0.9983995029437278,-2.0344261510935087,-3.012513953456961,-0.1681074836154524,-0.1681074836154524,-1.5448313745959052,-1.7103418810614224,0.0,-0.45175666564190525,-1.5252607331091799,-1.9701269317208459,0.17751885989756522,-1.1834252077232499,-1.6298060632813411,-2.7939437352147176,0.07428211079072594,4.066857016641729,0.298006801088862,4.376983328230742,-0.13658531120752462,-3.961071720868107,-3.9993422288749643,-7.801997135694369,0.3424692431318247,0.23972498645042153,-2.1557023695861806,-1.9211451403491608,-0.12974053933730642,0.032436681500443446,-1.5330550955724342,-1.5011156862705681,-0.08596731427617052,-0.1862534056282194,-0.04295972864135597,-0.2291331203119322
