Date,%Gap_XOM,%Gap_CVX,%Gap_SLB,%Gap_BKR,%Gap_HAL,%Gap_NOV,%Gap_FTI,%Gap_HP,%Gap_COP,%Gap_EOG,%Gap_OXY,%Gap_CNQ,%Gap_PXD,%Gap_HES,%Gap_FANG,%Gap_CLR,%Gap_MRO,%Gap_DVN,%Gap_APA,%Gap_COG,%Gap_XEC,%Gap_MUR,%Gap_MGY,%Gap_EQT,%Gap_MTDR,%Gap_CNX,%Gap_PDCE,%Gap_XOP,%Gap_XLE,%Gap_XLF,%Gap_DIA,%Gap_SPY
2019-01-17,-0.628136449017348,-0.5834843060822642,-0.8727287523674243,-1.0367160910277413,-0.724641687352622,-0.9536807929996669,-1.3894976944296094,-1.6635180391908442,-0.9138075998340014,-0.31417610656378464,-0.752222702426694,-1.3773144835578808,-0.9335351822258167,-1.1115438931218347,-1.031802673408049,-0.8519734172073801,-0.9652485128602623,-1.158745632031566,-0.6728583487114976,-0.519381000994533,-0.9740276495374782,-1.0473127841606593,-0.24569805796451116,-0.3902435302734375,-1.2301372029861968,-0.9139366680362873,-1.1469998667792154,-1.0055123798557506,-0.7580664850050289,-0.3933925301714865,-0.2604832883580141,-0.37167644258926924
2019-01-18,1.5804789034487552,1.8131464772210721,5.994681185077166,1.3953485371200292,1.6504861979868644,1.6112773665144118,0.9883981476870572,1.4930929632720997,0.8648998690283433,1.261988855615504,1.1089103861982483,0.7299298019121091,1.277309818162996,1.2924347356736374,1.1642174252479887,1.157893130653783,1.2666232409646305,1.2125793945631391,1.4949087320954892,0.9105286625189621,1.3515329198218855,1.1836439513615138,0.8058048565615407,0.8110691017151943,1.4940799474864956,0.9036136142469043,0.7902684178561217,0.9351789939963226,1.1826780918588,0.7042265607854197,0.8307778395463825,0.768185122030278
2019-01-22,-0.822028348652574,-1.092943927587128,-1.8779346326501074,-1.0364842093759465,-2.3255813953488373,-1.412152034160633,-3.3222675183483377,-1.5330587841050296,-1.3254808625237988,-1.276596612141196,-1.0144716060860326,-1.7454528808593752,-1.2422276527179497,-1.6663530491031333,-1.2255567088352086,-1.8701394973625365,-1.3664612535165999,-1.4738379790931102,-1.5269547173206997,-1.0148330225020368,-1.3112065233468768,-1.6352616359627374,-1.5822844739486728,-1.1803588120766326,-1.6064241646516784,-1.0416621578826195,-1.6989559099440559,-1.297057385306863,-1.0964924205299789,-0.8461512052095718,-0.6881185700232761,-0.615471058864685
2019-01-23,0.16692550786043078,0.03560701159987293,0.2274847381734403,-0.04207079801955219,0.1919368698114863,0.47393156841389433,-0.17376407462280438,0.365319068521456,0.714830753921081,0.8156110990597241,0.21498676864811048,0.3892579968504015,0.15716618618232414,0.9253895356093069,1.2123037335231144,0.6795295496474509,0.5098845093685892,0.7134830643837977,0.6662407405547214,0.6364365887615173,0.6533220628337275,0.47671125260135905,0.9083452805129524,0.8003994459433632,1.1695971661320796,0.5380453004821736,1.492091987598534,0.8583635314448789,0.35227766744306493,0.38909910954284144,0.8811450395427883,0.43750455685539136
2019-01-24,-0.2805113170774091,-0.3231893458336958,0.41560909597843193,-0.6092227695267103,-0.16102814263799567,-0.24356191851665882,0.22143761317386346,-0.1183926064122,0.16702187873083457,-0.05177907415950056,-0.04645931460222638,0.31164753980633614,-0.26924401260188124,-0.29382509975192034,0.0690809173584421,-0.3089896272398663,-0.44987562089191474,-0.34194587245982755,-0.1614441012886406,-0.1602524424914498,-0.1657849153646293,0.0,0.08361395359479908,-0.15747391337693234,-0.32398148924376924,-0.23529202330347596,-0.0887537869053839,-0.0671092312987982,-0.21032367776554814,-0.34978684099916113,-0.10174181945223604,-0.0759318948599729
2019-01-25,0.9383727655838661,0.4845347652299373,1.01009782561387,1.1718686618327456,1.0893949457276604,1.0891817948047156,1.1811055850709222,0.9130674244298815,0.8015710182714084,0.9769689412865354,0.8771924674937456,0.764236768652605,0.9254564398026157,1.0588253245634192,0.5415548099442213,0.49633047362750954,0.8860720756859959,1.1278166645047523,0.8479913833848387,0.0,0.8325380623711102,0.5553484533845914,1.452779229328032,0.3176356550010918,0.5876101195852618,0.8533720228659734,0.3577785587632829,0.6006016326319285,0.852910821536256,0.6979387027426337,0.7821722244662531,0.781634473158078
2019-01-28,-0.9760242132213617,-1.1570372235203679,-1.622221204969618,-0.8939935569129057,-1.5576265308998483,-1.9053873637654022,-1.545061242335583,-1.8906745716070545,-1.6718840915103708,-1.6851646767496313,-1.3377414789994042,-1.4404820805747092,-1.2907349452613026,-2.900182947426273,-1.389294767307197,-1.8197139784121856,-1.886787699736294,-1.504586596007741,-1.9962609781116585,-1.0420704722259424,-1.7437248983335267,-1.7115780372340028,-2.520328575687445,-0.4506767936025991,-1.296008232942925,-1.4404820805747092,-2.452885693504675,-2.161807509230785,-1.3189286938338418,-0.9615384615384616,-1.0752268356328338,-0.899234006259466
2019-01-29,0.6457033945344876,0.7666939684319768,0.99457190328984,1.0008683499475188,0.8645547925753752,0.9682771311898039,2.100659705378566,1.9652714792895136,1.315991783369532,0.5096840038503166,0.7415221703871895,1.0301429499996653,1.0808062660310727,1.0052203022718058,0.8873373505174982,1.274694025942535,1.1370834241522871,1.2830194437278892,0.9910179180897233,0.8624041998455588,1.0841889553203004,1.1156606590502967,0.0,-0.25840384198163957,1.005826046567946,1.2878793844725915,0.6875038146972656,0.9000015258789064,0.5778501039489711,-0.03858112983179349,0.1019991814665296,0.0606625933368784
2019-01-30,0.3635778199819289,0.6259473636597952,0.38635947487571026,0.5181383420726181,0.8427884138309437,0.7387485167290299,-0.5647221066566651,1.5038944474836737,0.7656967482891113,0.829371570794801,0.7220151975052308,1.0514483494916018,0.46362993539391706,2.0242900687917684,2.0766714512881013,1.074321107679008,1.0056558701861849,0.6331473887473971,0.48367544908025195,0.03902545357411587,0.3731824388275686,1.0178141923515536,0.08474770101856566,0.5058188121106313,0.36382378200077364,0.45420453780040837,2.0176586092409488,0.8626417854909754,0.6240988624950203,0.3097170884334248,1.0988551033602683,0.6415862791505808
2019-01-31,0.0,0.6990539780496515,0.0,0.5430207095512184,-0.1266994252941506,0.6356659014299324,0.8643036893235068,2.058768487151391,1.293954091232178,0.49271544313777377,0.4628901790999905,0.552078093886902,0.08480699642085361,0.20396923739866082,0.3324822323372032,0.3600974093187063,0.0624233994761816,0.5421019809059721,0.14969830771354753,-0.1183459021461837,-0.026193887313736935,0.538598263826501,0.7377061802865187,0.35264329208559875,1.0573971702861011,-1.7738342635241262,0.2931646799524059,0.3226859703397746,0.15780699148480334,-0.8468026067391968,-0.4916443215077816,-0.026151734117704446
2019-02-01,2.2379904707528073,1.7444395755621147,0.4297725522301181,0.5557963430338122,0.446426616465782,0.6105844910814627,-0.17420700253422453,0.5179444403224858,0.9602509573655398,0.6754090916851748,0.7187831172623351,0.40952606293142585,0.47076878475630757,1.111108285409433,0.2715271255228331,0.36820877276301084,0.5699819683680906,0.6378989820913201,0.914074466331773,0.28055989051591274,0.9025754423003466,0.4021890364486168,-0.24916721815814916,0.051362245683184614,0.35897279397035253,-1.153215316009103,0.7982871927130949,0.5893856988577526,1.0818476867550597,0.15419817793066498,0.2198956750739269,0.08150306622926118
2019-02-04,-0.21074293542368566,-0.734985829513438,-0.7630164769062988,-0.32854177598673845,-0.9339951651204812,-0.5349376403489114,0.43159787690578355,-0.9725892917432614,-0.7134505847295469,-1.112795640972188,-0.8377420446126919,-0.747666403511961,-0.9020301627038733,-1.5989927992962754,-0.6025879582660475,-1.0398603635680874,-0.9999990463256836,-1.110703968407936,-1.9908162189937566,-0.7578800812544222,-1.3916208271958623,-2.3945678600979394,0.08375401367906189,-0.6612368350741042,-1.3224833718198648,-2.2401433998045484,-1.0561209431718512,-0.9120543312282801,-0.6780743497378446,0.03838859568029819,-0.019962892291077474,0.018509884255612945
2019-02-05,0.4811555891739278,-0.10021306107253511,0.0,-0.0813688276067708,-0.12403384659641474,-0.26533971714177573,0.3401402064732143,0.0,-0.40039865304585937,-0.15092966454997772,-0.19190619651244079,-0.14732599904500396,-0.553367234715353,-0.4849948840433535,-0.5930203046240781,-0.3818419760423413,-0.43343465311232654,-0.3313702249393279,-0.24147850430248025,-0.3615916223176807,-0.09176677496646386,-0.14305797384994925,-0.16750004013579237,-0.3033436360370259,-0.25535871938389465,0.09337281835868588,-0.17856417059052357,-0.3238292643742666,-0.07688045980004747,0.1911285831505579,0.41217234303441536,0.17650058884027775
2019-02-06,-0.013221996719329913,-0.4017436754664591,-0.37660206301263177,-0.039952970864978864,-0.3095928064492681,-0.5960274855246652,0.4237231063078032,-0.5666720168352221,-0.8662986653406634,-0.8744286971980678,-0.6835166315125253,-0.7717717439854377,-0.8914261521985345,0.5329919432836333,-0.7656054184578345,-0.9603089139526092,-0.8782897950682959,-0.5584568967622946,-0.944262430706857,-0.5250446967427543,-0.9783155337661229,-0.14352678264378402,-0.2615578548131754,-0.4190671716427731,-0.9538966463718366,-0.09346008467380283,-0.7530120308884765,-0.6565950807686403,-0.47589432222655575,-0.30663059884311983,-0.1299424406719659,-0.1135106377391054
2019-02-07,-0.4119122763604647,-0.7318263267897729,-0.8431352799828847,-0.7636601009561035,-0.9678410170366903,6.474824900342917,-3.0290327464981637,-0.2126937766445674,-1.070753664063333,-0.7485976485949118,-0.7954356913464723,-0.6001494685966421,-0.7616803888876551,-1.3469200623710529,-0.7476656417333953,-1.2234378470860716,-0.9428008797540756,-1.0082167693831092,-0.9733107134364226,-0.4142438966422592,-0.9362003205427452,-0.5008990811288248,-0.6060662107580724,-0.6959371841081512,-1.0758513248941943,-0.47302969256500194,-1.1215602538860705,-0.897011476218753,-0.6186228011510622,-0.3069835968746259,-0.57903700672643,-0.6599647493651215
2019-02-08,-0.1353888011537307,-0.41445105239890895,-0.32213389921229046,-0.4509992035900383,-0.8852474025038422,-0.8379880455057288,-2.131441915686417,-0.4663647023017097,-0.5582438205223882,-0.34412270370519266,-0.49291389995336965,0.15419817793063756,-0.3289692012052887,-0.1717560113875719,-0.14291485397801354,0.022483294937579792,0.0,0.0,-0.22928791548791333,-0.12647040541854285,0.16769529161005392,-0.11355293928414173,-0.8944577704834932,-0.280264779332381,-0.5131137279942855,-0.8024064349387822,-0.3447214380368603,0.0,-0.26885682457066945,-0.5426333092573823,-0.5518060434013293,-0.5145534067755482
2019-02-11,-0.13517991210830646,-0.5528163937374857,-0.7012605086976691,-0.7720460355360367,-0.6060616180198468,-1.0229309052034286,-0.5816511496991991,-0.9740207687702344,-1.0262606146279645,-0.9405435098184275,-0.7389096895073407,-0.8550303819219087,-0.9358221277954014,-1.2197434243548664,-0.4761895359614203,-1.0423813461048739,-1.2557867324552763,-0.8828222820263073,-1.2387038126474132,-0.3757835061415032,-0.6088930734240067,-1.1089828390407201,-0.4524904060796952,0.3934777471715704,-0.9269979449037048,-0.4089975761264874,-0.7462671788246426,-0.8462615160542671,-0.47664322149068694,0.31164753980633614,0.3183144077887579,0.26990460421985735
2019-02-12,1.3225416695195387,1.1799956552570288,1.5512896618344685,1.208707284842311,1.523175737919706,1.1446407373546648,-2.7300742753494567,1.8318973638167473,1.9029132650757425,1.6664894491894549,1.5731097009098547,1.5331529942156674,1.4747539915064924,2.3142923131645636,1.5123602271697816,2.4417857613210554,2.3575615316646097,1.7295543139629381,2.075779745792839,0.4096697341042053,1.9648621340790935,1.9468381714245888,1.064772676885016,1.2513681179916027,2.125220232488381,1.825560967985268,2.026372330892889,2.047190002898746,1.344077540898037,0.7378661516800253,0.7093324149116079,0.6651460878814457
2019-02-13,0.23872719036219284,0.3706219987214081,0.24965227468416845,0.08084259478055555,0.5836585742061898,0.3123920661445355,-0.04424009195408554,0.6958062354273161,0.38547390362371936,0.5437669009682691,0.5779425907497624,0.222880630655046,0.15559885540195562,0.39898662157842957,0.6688245142620118,0.558035723789006,0.7766982979968935,0.6163396009379806,0.4826242564301483,-0.08093302774587864,0.15089246645970672,0.2925042873500395,-0.24937434444800097,0.4237284282951545,0.8503488155840337,0.30120213711136457,0.5053566787366925,0.6513559600982807,0.40599958231329103,0.4592454767988513,0.3928809982304288,0.3392895494610628
2019-02-14,0.013117555712090164,-0.008444794955184179,-0.31517198428501075,-0.5173066657700433,-0.47770579730119883,-0.8471704441239604,-0.9251101222089442,-0.30088171494745575,-0.413099416257903,-0.43410663456879844,-0.25815971584590935,-0.41137102203857906,-5.111333752013465,-0.5178587777273995,-0.41575745684222354,2.037283168272301,1.6077170220805344,-0.4087722444269635,-0.898386056831901,-0.2846673216342045,-0.5935453010634633,0.0,-0.8176568400518898,-1.0427505306725404,-0.22384394878998642,-0.8955238893513866,-0.735300146330769,-0.5033544374851228,-0.3547127398658495,-0.7633616683796269,-0.4925761339299333,-0.4400129088505323
2019-02-15,0.8784657503990503,1.2356119153886347,1.1101080318132113,0.9750390247705378,1.4556993236336495,1.5156686748250305,1.9256028601443023,1.3688992375626508,1.2156352906429297,1.2995071659734037,1.5021781652159891,1.3508465872594253,1.5306139316325635,1.2090391280859978,1.126840169808584,1.439330221601322,1.123598673992269,1.4270010638022428,1.2549852619799688,0.8090645974711264,1.402424714631409,1.5050763380080843,0.6456813679522201,0.6593347629364867,1.5367766037196429,1.0070435520862104,0.9307423048165644,1.192443513198391,1.0450289048178214,0.8114412620988221,0.6712238923863333,0.7216198095760106
2019-02-19,-0.19302731649224567,-0.3770397603647739,-0.9566191276470668,-0.5420030586990051,-0.9419188094695277,-0.838644765108508,-0.552247332579629,-0.8536614380504355,-0.9404440855505579,-1.2468827930174564,-2.2324749895761515,-1.0772033763015256,-0.949435724020325,-0.9899331215617707,-0.9383866007294,-9.865759723007299,-0.8220818243383156,-1.161153845250403,-0.7507507679512725,-0.15853749070329579,-0.934332286395772,-0.4105334716525565,-1.02120318492772,-0.528264024604312,0.20715130312608754,-0.880627693115061,-0.13076111287405268,-0.6774164015246975,-0.4990953075417808,-0.4918693401973694,-0.2667707162918059,-0.3208653230438346
2019-02-20,0.08947934529011448,0.0,-0.4172209872342507,0.15331164409649647,0.0,-0.03421221018970428,0.16701665168005114,0.1033615401888055,-0.04316992404530734,-0.1303753431065998,-0.19221833313234207,-0.28449474153086696,-0.17175048378203286,-0.38201288439001996,-0.6448560134495864,0.5179003445768551,-0.058721247672513965,9.078063381512907,-0.06004340119814243,0.0,-0.013323746198387634,-0.40843749255447903,-0.8702579696500701,0.5798661799324596,0.0,-0.6782916365717279,-0.10501684265450449,-0.16197325251002934,-0.15078177711287308,-0.0377794829665414,0.0038676116531358748,-0.014399332029155849
2019-02-21,-0.4074872020863718,-0.17459185783497216,-0.08714796121473702,0.3386010265095044,-0.5264849142844771,-0.838644765108508,-6.506706008751473,-0.2102662213535083,-0.5803307193973545,-0.44543677550487004,-0.08790851076007326,-0.3891072110731201,-0.46007495901792494,-0.5457020773446792,-1.3057768243284018,-0.26666429307727274,-0.17564804906040188,0.6276796294538984,-0.0295808336061955,-0.36072204343005954,-1.884316731895562,-0.6014042878063516,-0.789268988694241,-0.31007475327928424,-0.2639975871133758,0.0,-0.38206244929809474,-0.2242142740671763,-0.31531394787384304,-0.18768482810092982,-0.21579867383188822,-0.2550165029054985
2019-02-22,1.1436640878162727,0.9568569712007966,0.8050102873988586,0.8374545470914713,0.7010874014878526,0.9735767886549507,2.207509865989592,1.115908777105982,0.8684519204209811,1.1326710522683545,0.8708736401548804,1.2151542464275387,1.6379075183974043,1.161577956658214,1.0280037772001522,1.044502894890887,1.0191850910290339,0.8375209273203054,0.599343030689602,-0.8149990035774832,0.8183285278483828,1.354094807492084,1.3888895381769704,2.8376194886722237,1.21816847845428,0.8604221057329411,1.23870849609375,1.0865983358148008,0.7472897148849755,0.0,0.2823699337697624,0.24871021931797288
2019-02-25,0.012754573404758943,0.01675540042147948,-0.06762574139792658,-0.34155655136605606,-0.41506756715610094,-0.28089861303337954,0.44032873453998467,-0.9451116929067501,-0.4430435232034808,-0.4187182361459511,-0.22751634337110158,-0.8547000419168267,-0.6613680497522607,-0.8747375810614829,-0.6152065722948028,-0.1339829393239927,-1.065721205923214,-0.47217332698021,-0.5676798161833425,0.08244211696198203,-0.5257473551415258,-0.8113582546895801,-0.3184710232218929,0.10357565156301617,-0.9625684376041009,-0.38240881173185215,-0.28147544830497956,-0.620302422183369,-0.3193416630942554,0.4535179266268916,0.645728788513045,0.5696053071764314
2019-02-26,0.22929975181628184,0.15883197429298468,0.022322664275135143,0.11215209960938827,0.0,0.2451895062819456,2.000871961098493,0.09113969468515189,-0.21660870163016901,0.253295898437485,0.07548757334925794,0.0,-0.1399265084242014,-0.26069086460238117,-0.1329655128037818,0.5227262323552911,-0.23995750056553244,0.0,-0.20920411458318147,0.44194701907990946,-0.17634953969044445,0.033773146490052565,-2.076679068494837,-0.1514325093670641,0.4244027696927671,-0.3762931460244028,-0.053235182129711886,-0.42511171056553176,-0.09109637997000827,-0.7150942274742627,-0.35648094642973793,-0.1395192280292902
2019-02-27,0.2796765586912437,0.29181129481141305,0.20311475919326086,0.18691303574037543,0.41217234303440414,0.45630420905451674,-0.219385912913781,0.44559573161869803,0.5368583232910631,1.7357014054463686,0.4088380365284407,1.0269154315785063,0.3782632149765298,0.8840390854063187,0.5591852203062513,0.707119918366871,0.6658516946422456,0.9800574744280566,0.6346300498769862,-0.11947704466856954,0.6749282011957553,0.4452025937327923,-0.1631358677837154,0.9978918990179159,7.984368047788721,0.5714325677780877,0.9449202631481921,0.9296107951370209,0.4873586307898455,-0.188747593403422,-0.2763495805209664,-0.2864164003898949
2019-02-28,-0.025172105390286675,-0.06662377567852243,0.24802844224616952,0.33745838894050945,0.32000122070313636,0.13927895711595947,-0.1337396495203094,0.09233469187744857,-0.10112639929177356,0.34722414549218195,0.0,-0.20986171955983102,0.3390518490542936,0.3268015882368225,-0.13271342542751724,0.28761297770115374,0.3573523684974425,0.06693593817075175,0.744934415285705,0.28271281977840607,0.5781913167322581,0.27247929851148855,0.3207695348555097,0.327697296783749,0.3686134579668855,0.7699703663384933,4.011851650385538,0.39774888607868786,0.015163869337893803,0.03760898392046911,-0.003851835846029908,-0.08596731427619088
2019-03-01,0.44286787236137637,0.677368745769157,0.36314081349327354,0.7581530299549774,0.6516743307608701,0.3909048071693409,1.0767176413991912,0.4612546060533333,0.35371830385676606,0.6808504145196144,0.33257931311924666,0.31690194998864657,0.39021146765953985,0.708729227703473,0.2720283478740021,0.5379911689887777,0.48192724016653377,-0.20331909683845958,0.753465936409296,0.8935796338557005,0.6814043092973997,0.41522782289746324,0.8130034654042871,1.1589352910953679,0.9677435563663039,1.03773257281708,0.9441555894319611,0.8059092195581633,0.5363961289212382,0.8672682438397028,0.7212261362201209,0.6315522505674137
2019-03-04,0.29999732971191406,0.5244607031472144,0.5310946797085185,0.6642077588266779,0.840608555824438,0.9030854924112958,1.92306589945807,0.0,0.9719979195981785,0.3007684308593427,0.3108794596378505,-0.9803879010248993,0.17305827798774542,0.9285822071775554,0.7443446631188053,0.5527304942078254,0.5269329800345935,0.4975111788661079,0.7060837067318139,0.0,0.971536763387092,0.8658016081813004,-0.08058202260108256,0.20523815288402567,1.0537915666842395,0.6334813901895827,0.43579079968516277,0.9207520159502383,0.36118209809851826,0.2622693646442993,0.4147095140847385,0.4207947433414138
2019-03-05,-0.23657678718406078,-0.204716667521527,-0.08841935022823677,0.22148196974687392,-9.908304627180693e-07,0.176301960453063,-0.1778589944287838,0.0920796275562775,0.14305933038368504,0.23758223606438084,-0.04447558288237521,0.4765365010794777,0.24991364298840912,0.9775796367055521,0.4299269948494615,0.19893932194686154,1.0995290460597082,0.13586619379453377,-0.14849789064333313,0.03946420213741869,0.9665743607885368,0.0,-0.07818787264785354,-0.35299896668446035,0.27793854944597296,0.18182234330610794,0.9176666187925233,0.26126688933184894,0.13520199443859726,0.18853407314293505,-0.023229657301157204,0.050112616856167275
2019-03-06,-1.6710361971422547,-0.0973337218678842,-0.6251453187558925,-0.2950937731646556,-0.7593312731365862,-0.5322910465076172,0.4961604511903456,-0.425609804477696,-0.5796283342946082,-0.6073317602666886,-0.5775202083492653,-0.3295501806952968,-0.8148381969204813,-1.792056375226371,-0.17540469728919875,-0.5932058529969089,-0.63694619244849,-0.9224477401470489,-0.9190672324286352,-0.5436869500910332,-0.19037175401894485,-0.8212877648286799,-0.07899075041363553,-0.8247414977229304,-0.7641888208545672,-0.1782571950772909,-0.3319741282476496,-0.6589810887170997,-0.8138672614106809,0.0,0.01936085537630151,0.04659339399734898
2019-03-07,0.3405704800937084,-0.08904768998508089,0.11528530848955432,-0.07601121558717712,-0.38141681612193695,0.0,-0.7730764774030742,0.3876738162607243,0.10250357868761234,0.14139357185772403,0.0604334703911942,0.11239707267369754,0.4828815632038084,0.3172303227950476,0.21988364277690328,0.3050952035979372,0.355868705636611,0.13927895711595947,0.244429673613192,0.5116138091141089,0.1385404179804682,0.3681412765767304,0.1634024357652808,-0.053051611031618574,0.2289691877478557,0.09268052749945091,0.7403457999900346,0.40705848404601186,0.06106077579445101,-0.3809538341703869,-0.18297241002735543,-0.1802906372224238
