Date,%Gap_MCD,%Gain_MCD,%YesterdaysGain_MCD,%2DaysGain_MCD,NearSigmaFlag_MCD,NearBollingerBandsFlag_MCD,%Gap_CAKE,%Gain_CAKE,%YesterdaysGain_CAKE,%2DaysGain_CAKE,NearSigmaFlag_CAKE,NearBollingerBandsFlag_CAKE,%Gap_SBUX,%Gain_SBUX,%YesterdaysGain_SBUX,%2DaysGain_SBUX,NearSigmaFlag_SBUX,NearBollingerBandsFlag_SBUX,%Gap_SPY,%Gain_SPY,%YesterdaysGain_SPY,%2DaysGain_SPY,NearSigmaFlag_SPY,NearBollingerBandsFlag_SPY,%Gap_DIA,%Gain_DIA,%YesterdaysGain_DIA,%2DaysGain_DIA,NearSigmaFlag_DIA,NearBollingerBandsFlag_DIA
2019-02-13,0.017243650679071805,0.10346190407443082,-0.16641414855630363,-0.06312441972861842,Standard_range,BelowSMA20LowerSigma,0.39138178714786315,0.08696912235341897,0.8110538256138113,0.8987283143611805,Standard_range,NearSMA20UpperSigma,0.08601800515232974,1.0896087974630377,-0.3429030877192906,0.7429694075331852,Standard_range,NearSMA20UpperSigma,0.3392895494610213,0.32469321818375546,1.285940081707992,1.61480866012696,Standard_range,NearSMA20UpperTwoSigma,0.3928809982304288,0.4989605463213627,1.4306193922704207,1.9367181649272351,Standard_range,NearSMA20UpperTwoSigma
2019-02-14,-0.1263285836426126,0.9876550565517115,0.10346190407443082,1.0921388073533382,Standard_range,NearSMA20LowerSigma,0.43450090863222285,1.8466267898331155,0.08696912235341897,1.9352019072987954,Standard_range,NearSMA20UpperSigma,-0.538937556799818,0.4680104831405102,1.0896087974630377,1.562718764000896,Standard_range,NearSMA20UpperSigma,-0.440012908850553,-0.22182092920640756,0.32469321818375546,0.1021520514637025,Standard_range,NearSMA20UpperSigma,-0.4925761339299333,-0.5230646496035434,0.4989605463213627,-0.026713989515456442,Standard_range,NearSMA20UpperSigma
2019-02-15,0.8017306540378574,2.3312709486252428,0.9876550565517115,3.3419509205829727,Standard_range,AboveSMA20LowerSigma,0.6399300986035751,0.3199609807254602,1.8466267898331155,2.172496255745665,Standard_range,NearSMA20UpperTwoSigma,0.4376132185405928,-0.18350827235776734,0.4680104831405102,0.2836433728306784,Standard_range,NearSMA20UpperTwoSigma,0.7216198095760106,1.0897259935730457,-0.22182092920640756,0.8654878240418906,Standard_range,NearSMA20UpperTwoSigma,0.6712238923863446,1.645821448429751,-0.5230646496035434,1.1141480886338784,Standard_range,NearSMA20UpperTwoSigma
2019-02-19,0.6334385630472087,-0.400067353347497,2.3312709486252428,1.9218769412942216,Standard_range,BelowSMA20UpperSigma,0.0,-1.1269376845703711,0.3199609807254602,-0.8105824647126271,Standard_range,NearSMA20UpperTwoSigma,-0.35355678579678834,-0.7212588641405613,-0.18350827235776734,-0.903443566817517,Standard_range,NearSMA20UpperSigma,-0.3208653230438141,0.17305800727483975,1.0897259935730457,1.264669858937119,Standard_range,NearSMA20UpperTwoSigma,-0.26677071629176197,0.061861073220575456,1.645821448429751,1.7087006444616193,Standard_range,NearSMA20UpperTwoSigma
2019-02-20,0.1227342932792887,0.6917743337038165,-0.400067353347497,0.2889394170883333,Standard_range,BelowSMA20UpperSigma,-0.38709743048555106,-0.25806221910702287,-1.1269376845703711,-1.3820917032806386,Standard_range,NearSMA20UpperSigma,0.042744173783269106,0.27065876020811946,-0.7212588641405613,-0.45255225423201584,Standard_range,NearSMA20UpperSigma,-0.014399332029176306,0.20154671451945824,0.17305800727483975,0.3749535145221733,Standard_range,NearSMA20UpperTwoSigma,0.0038676116531358748,0.2666057910881486,0.061861073220575456,0.32863178951235944,Standard_range,NearSMA20UpperTwoSigma
2019-02-21,-0.022166626242037933,1.2853853370387702,0.6917743337038165,1.986051636593413,Standard_range,BelowSMA20UpperSigma,0.9918048164705432,5.304008253168901,-0.25806221910702287,5.03225839266213,Standard_range,AboveSMA20UpperSigma,-0.3551640888872703,0.44040000182090966,0.27065876020811946,0.7122507432139141,Standard_range,NearSMA20UpperSigma,-0.25501650290547817,-0.35558716330340473,0.20154671451945824,-0.15475712302883743,Standard_range,AboveSMA20UpperSigma,-0.21579867383188822,-0.3737962314848266,0.2666057910881486,-0.10818700279668578,Standard_range,NearSMA20UpperTwoSigma
2019-02-22,0.09299172431248112,0.1969261064271023,1.2853853370387702,1.4848427027626878,Standard_range,NearSMA20UpperSigma,0.24569805796449662,-2.6822304856639017,5.304008253168901,2.479512041176373,Standard_range,AboveSMA20UpperTwoSigma,0.08487297111513264,0.8486649638116328,0.44040000182090966,1.2928024861486223,Standard_range,NearSMA20UpperSigma,0.24871021931799345,0.6199989681534535,-0.35558716330340473,0.26220716810668143,Standard_range,AboveSMA20UpperSigma,0.28236993376978436,0.6343614498051174,-0.3737962314848266,0.25819399912692675,Standard_range,NearSMA20UpperTwoSigma
2019-02-25,0.41491211139007766,-0.3057255905397851,0.1969261064271023,-0.10940153761448404,Standard_range,NearSMA20UpperTwoSigma,0.46286813876154786,-2.2091295266725584,-2.6822304856639017,-4.832106066704246,Standard_range,NearSMA20UpperTwoSigma,0.8415125504069688,-0.35063112103728944,0.8486649638116328,0.4950581592978799,Standard_range,NearSMA20UpperTwoSigma,0.5696053071764519,0.13612321605447117,0.6199989681534535,0.7569661467428795,Standard_range,NearSMA20UpperTwoSigma,0.6457287885130889,0.2767425850570265,0.6343614498051174,0.9128595831369398,Standard_range,NearSMA20UpperTwoSigma
2019-02-26,0.4545215641424235,0.3285724229287276,-0.3057255905397851,0.021842302408592838,Standard_range,AboveSMA20UpperSigma,0.04303024518211856,-0.5378657540063555,-2.2091295266725584,-2.7351131294932998,Standard_range,BelowSMA20UpperSigma,-0.07037726897968853,0.12666619848709273,-0.35063112103728944,-0.22440905366192732,Standard_range,NearSMA20UpperSigma,-0.1395192280292699,-0.07154468278236212,0.13612321605447117,0.0644811443489897,Standard_range,NearSMA20UpperSigma,-0.3564809464297161,-0.1341584897326469,0.2767425850570265,0.14221282165181998,Standard_range,NearSMA20UpperSigma
2019-02-27,-0.07641470690358362,-0.5512832631969691,0.3285724229287276,-0.2245222050433283,Standard_range,NearSMA20UpperSigma,-0.34609528227646086,1.2546005554786785,-0.5378657540063555,0.7099867347348296,Standard_range,AboveSMA20LowerSigma,-0.43575704421338196,-1.3916191625854661,0.12666619848709273,-1.2667156751890383,Standard_range,NearSMA20UpperSigma,-0.2864164003899152,-0.04295972864135597,-0.07154468278236212,-0.11447367602213747,Standard_range,NearSMA20UpperSigma,-0.27634958052094466,-0.2571633552467825,-0.1341584897326469,-0.3909768385058845,Standard_range,NearSMA20UpperSigma
2019-02-28,-0.03841697437135879,0.9001074215396483,-0.5512832631969691,0.3438620167769373,Standard_range,NearSMA20UpperSigma,0.6195195307034074,0.34180273248362897,1.2546005554786785,1.6006915469426883,Standard_range,NearSMA20UpperSigma,-0.014258212420393006,0.15680770913594688,-1.3916191625854661,-1.2369936195782663,Standard_range,BelowSMA20UpperSigma,-0.08596731427617052,-0.1862534056282194,-0.04295972864135597,-0.2291331203119322,Standard_range,NearSMA20UpperSigma,-0.003851835846029908,-0.22703519027834212,-0.2571633552467825,-0.4836146942122139,Standard_range,NearSMA20UpperSigma
2019-03-01,0.40796345460186456,0.6581846921075948,0.9001074215396483,1.5642164829083414,Standard_range,NearSMA20UpperTwoSigma,0.3406468674762937,-0.2554838511574389,0.34180273248362897,0.08544563054187962,Standard_range,NearSMA20UpperSigma,0.5266084627639191,0.8397328778138279,0.15680770913594688,0.9978573528383359,Standard_range,NearSMA20UpperSigma,0.6315522505674137,0.624379502542,-0.1862534056282194,0.43696316882625164,Standard_range,NearSMA20UpperTwoSigma,0.7212261362201211,0.439684763115067,-0.22703519027834212,0.21165133369816172,Standard_range,AboveSMA20UpperSigma
2019-03-04,-0.2701972395321452,-2.410163004763481,0.6581846921075948,-1.7678416366080796,Standard_range,AboveSMA20UpperSigma,0.04269041283902452,-2.9882556174574084,-0.2554838511574389,-3.236104958080939,Standard_range,BelowSMA20UpperSigma,0.19759970735860233,0.14114110977379843,0.8397328778138279,0.982059195890508,Standard_range,NearSMA20UpperSigma,0.4207947433414341,-0.36374705171065264,0.624379502542,0.2583612887993652,Standard_range,NearSMA20UpperTwoSigma,0.4147095140847604,-0.8217550641634331,0.439684763115067,-0.3856834328556193,Standard_range,AboveSMA20UpperSigma
2019-03-05,0.005542812906543566,0.4208482092235809,-2.410163004763481,-1.9994579233848162,Standard_range,BelowSMA20UpperSigma,-0.02200690002767114,2.706269574453531,-2.9882556174574084,-0.36285629558602583,Standard_range,BelowSMA20LowerSigma,0.3382741416312474,0.887956180282977,0.14114110977379843,1.0303505612639317,Standard_range,NearSMA20UpperSigma,0.05011261685616728,-0.1360074771344802,-0.36374705171065264,-0.4992598056569501,Standard_range,NearSMA20UpperSigma,-0.02322965730111319,-0.034844485951669786,-0.8217550641634331,-0.8563132137872135,Standard_range,BelowSMA20UpperSigma
2019-03-06,0.3584195614051335,0.3749614849161542,0.4208482092235809,0.7973877128342829,Standard_range,NearSMA20UpperSigma,0.4927153828892033,-0.10711061853828449,2.706269574453531,2.596260253834736,Standard_range,BelowSMA20UpperSigma,0.3213128271244048,-0.43308910318270877,0.887956180282977,0.45102143564242514,Standard_range,NearSMA20UpperTwoSigma,0.04659339399734899,-0.6056922471326742,-0.1360074771344802,-0.7408759375226301,Standard_range,NearSMA20UpperSigma,0.01936085537630151,-0.511254235925852,-0.034844485951669786,-0.5459205779671072,Standard_range,BelowSMA20UpperSigma
2019-03-07,0.049440388119620586,-0.8295305812020389,0.3749614849161542,-0.4576795164709936,Standard_range,NearSMA20UpperSigma,0.04289182351605785,-0.4503600565291819,-0.10711061853828449,-0.5569882916252685,Standard_range,BelowSMA20UpperSigma,-0.09821762048732854,-0.9260503210351313,-0.43308910318270877,-1.3551288011874485,Standard_range,NearSMA20UpperSigma,-0.18029063722242378,-0.8365401936209642,-0.6056922471326742,-1.4371655816567277,Standard_range,BelowSMA20UpperSigma,-0.18297241002737755,-0.8019611467871165,-0.511254235925852,-1.3091153223795398,Standard_range,AboveSMA20LowerSigma
2019-03-08,-0.4265478917775411,-0.565036698603998,-0.8295305812020389,-1.3898801275961024,Standard_range,AboveSMA20LowerSigma,-0.25850697246482046,-0.6247244986409421,-0.4503600565291819,-1.072271045564893,Standard_range,AboveSMA20LowerSigma,-0.6514644958170691,-1.7702874793868044,-0.9260503210351313,-2.6799440475358294,Standard_range,NearSMA20LowerSigma,-0.7527025383486574,-0.19999937857375574,-0.8365401936209642,-1.0348664970059585,Standard_range,NearSMA20LowerSigma,-0.757424235419723,-0.03924133498863706,-0.8019611467871165,-0.840887781515664,Standard_range,NearSMA20LowerSigma
2019-03-11,0.2785515320334262,0.8802238613118036,-0.565036698603998,0.31021357486152484,Standard_range,BelowSMA20UpperSigma,0.021674227838060688,0.6503343379887855,-0.6247244986409421,0.021547041415352998,Standard_range,NearSMA20LowerSigma,0.028830223313783928,0.4613605709462187,-1.7702874793868044,-1.3170943168628741,Standard_range,NearSMA20LowerTwoSigma,0.29148813504857113,1.4501242841361628,-0.19999937857375574,1.2472246660055875,Standard_range,AboveSMA20LowerSigma,-0.7302424566464145,0.8048380502226276,-0.03924133498863706,0.7652808860385867,Standard_range,BelowSMA20LowerSigma
2019-03-12,0.32582081506774224,0.41418157301530206,0.8802238613118036,1.298051159361943,Standard_range,BelowSMA20UpperSigma,0.1938405168992813,-0.36614685015116655,0.6503343379887855,0.2818063091436216,Standard_range,AboveSMA20LowerSigma,0.08610441781139519,0.5310027912766064,0.4613605709462187,0.9948131997323991,Standard_range,NearSMA20LowerSigma,0.22266740114610953,0.377096603850844,1.4501242841361628,1.8326892574141007,Standard_range,NearSMA20UpperSigma,-0.20253135670336,-0.35052544050568973,0.8048380502226276,0.45149144759603754,Standard_range,AboveSMA20LowerSigma
2019-03-13,0.37947667296804494,0.1264894270598444,0.41418157301530206,0.541194895973841,Standard_range,NearSMA20UpperSigma,0.4539621850184315,0.06485645283773163,-0.36614685015116655,-0.30152786717262003,Standard_range,AboveSMA20LowerSigma,0.05709248306993317,0.07137104951493171,0.5310027912766064,0.6027528230566258,Standard_range,NearSMA20LowerSigma,0.3542240461359322,0.6619221325115239,0.377096603850844,1.0415148222442059,Standard_range,NearSMA20UpperSigma,0.3830202943802328,0.5823518680566092,-0.35052544050568973,0.22978513610012086,Standard_range,AboveSMA20LowerSigma
2019-03-14,-0.03844450531044096,0.3735076039158717,0.1264894270598444,0.5004694786039342,Standard_range,BelowSMA20UpperSigma,0.043206864048609246,0.9721338389269865,0.06485645283773163,1.0376207832894815,Standard_range,AboveSMA20LowerSigma,0.1283936793784427,0.9129806042502366,0.07137104951493171,0.9850032576042895,Standard_range,NearSMA20LowerSigma,0.010662820675111664,-0.5022366866331524,0.6619221325115239,0.15636103009195418,Standard_range,NearSMA20UpperTwoSigma,-0.007779106576724699,-0.1379434817075438,0.5823518680566092,0.4436050699064792,Standard_range,AboveSMA20LowerSigma
2019-03-15,0.2900288734623269,1.4173121703159206,0.3735076039158717,1.7961135429591473,Standard_range,NearSMA20UpperSigma,0.17115535619305958,-0.7060372683014257,0.9721338389269865,0.25923294342496683,Standard_range,BelowSMA20UpperSigma,0.08482497851334221,-0.09895348733120343,0.9129806042502366,0.8131236907724703,Standard_range,BelowSMA20UpperSigma,0.21898740557107593,0.494055192386401,-0.5022366866331524,-0.010662820675131869,Standard_range,NearSMA20UpperSigma,0.2276223303541375,0.5233517182236116,-0.1379434817075438,0.38468630693437383,Standard_range,AboveSMA20LowerSigma
2019-03-18,0.3507224356890018,-0.7446203362532209,1.4173121703159206,0.6621382394143355,Standard_range,NearSMA20UpperTwoSigma,0.06463861106550008,-0.3662964221164329,-0.7060372683014257,-1.0697475011652617,Standard_range,AboveSMA20LowerSigma,0.15565390293147105,0.24055210605625177,-0.09895348733120343,0.141360584027257,Standard_range,BelowSMA20UpperSigma,0.08531166203045079,0.36258541200956773,0.494055192386401,0.8584319764508377,Standard_range,NearSMA20UpperTwoSigma,-0.1548323535474588,0.2516040511335413,0.5233517182236116,0.7762725434818805,Standard_range,AboveSMA20LowerSigma
2019-03-19,0.05979919118044694,-0.456643844428519,-0.7446203362532209,-1.1978639177518768,Standard_range,NearSMA20UpperSigma,0.064876250449716,-0.8866778385153898,-0.3662964221164329,-1.2497263914336416,Standard_range,AboveSMA20LowerSigma,0.15528037272459003,0.7622825288579386,0.24055210605625177,1.004668321591457,Standard_range,NearSMA20UpperSigma,0.41795886001550686,0.02479627653750156,0.36258541200956773,0.3874715962285158,Standard_range,NearSMA20UpperTwoSigma,0.4324472602875315,-0.04246702795848129,0.2516040511335413,0.2090301744123204,Standard_range,NearSMA20UpperSigma
2019-03-20,0.147454683829893,1.0157831926992984,-0.456643844428519,0.5545008368485785,Standard_range,NearSMA20UpperSigma,-0.02182442904397015,-3.1202274668180445,-0.8866778385153898,-3.9792389398738885,Standard_range,NearSMA20LowerSigma,0.5884082579167264,0.35023817542670044,0.7622825288579386,1.1151905087053078,Standard_range,NearSMA20UpperTwoSigma,-0.0849823794482694,-0.3009936692233784,0.02479627653750156,-0.27627202790845784,Standard_range,AboveSMA20UpperSigma,-0.16224251383358207,-0.6141827518159891,-0.04246702795848129,-0.6563889546135406,Standard_range,BelowSMA20UpperSigma
2019-03-21,-0.28653228945189296,0.7568761892442902,1.0157831926992984,1.780347603063475,Standard_range,NearSMA20UpperSigma,0.18017570632468194,2.4324278811745903,-3.1202274668180445,-0.7636968685024047,Standard_range,NearSMA20LowerTwoSigma,-0.43277616987338063,0.8795266047318437,0.35023817542670044,1.2328452180913494,Standard_range,NearSMA20UpperSigma,-0.3232012729477998,1.1294701940096445,-0.3009936692233784,0.8250768910065323,Standard_range,NearSMA20UpperSigma,-0.3536879132057286,0.8900376817174104,-0.6141827518159891,0.2703884719756501,Standard_range,NearSMA20LowerSigma
2019-03-22,-0.21998627142878663,0.2360908155465284,0.7568761892442902,0.994753919958683,Standard_range,NearSMA20UpperTwoSigma,-0.2858422810548012,0.35180265836089303,2.4324278811745903,2.7927878854841666,Standard_range,BelowSMA20LowerSigma,-0.2906159400282729,-0.415171661899791,0.8795266047318437,0.46070339761033685,Standard_range,NearSMA20UpperTwoSigma,-0.5303303857553344,-1.9246341358063794,1.1294701940096445,-0.8169021107044027,Standard_range,AboveSMA20UpperSigma,-0.6394842554894433,-1.7797904682117165,0.8900376817174104,-0.9055935923170052,Standard_range,AboveSMA20LowerSigma
2019-03-25,-0.2997685166277291,-0.5834785890132494,0.2360908155465284,-0.34876531282606177,Standard_range,NearSMA20UpperTwoSigma,0.19719577956064446,2.0596022216850662,0.35180265836089303,2.4186506154135077,Standard_range,NearSMA20LowerSigma,0.055587709889194606,0.47249023292236453,-0.415171661899791,0.055356925470235595,Standard_range,NearSMA20UpperTwoSigma,-0.1360805309982095,-0.07519837245411817,-1.9246341358063794,-1.9983852147146746,Standard_range,AboveSMA20LowerSigma,-0.1059006374925123,0.04314426084676582,-1.7797904682117165,-1.7374140848070818,Standard_range,NearSMA20LowerTwoSigma
2019-03-26,0.5007498759792209,0.9476601848308162,-0.5834785890132494,0.35865220154247546,Standard_range,NearSMA20UpperTwoSigma,0.02146483714076904,1.631597878183241,2.0596022216850662,3.7248045260163356,Standard_range,BelowSMA20UpperSigma,0.5809103059714202,0.9128575447533088,0.47249023292236453,1.3896609404151277,Standard_range,NearSMA20UpperTwoSigma,0.6988179579055607,0.7454080090922781,-0.07519837245411817,0.66964910194718,Standard_range,BelowSMA20UpperSigma,0.7762498184403361,0.5449422083924473,0.04314426084676582,0.5883215805270662,Standard_range,AboveSMA20LowerSigma
2019-03-27,0.08534439180483745,0.016001056102303787,0.9476601848308162,0.9638128765709538,Standard_range,NearSMA20UpperTwoSigma,0.1478658525530067,-0.46472585550065404,1.631597878183241,1.1592895654848694,Standard_range,NearSMA20UpperTwoSigma,-0.027407679985376993,-0.30153676461592177,0.9128575447533088,0.6085681790313856,Standard_range,NearSMA20UpperTwoSigma,-0.003560673662087727,-0.5229088098448285,0.7454080090922781,0.21860139509861723,Standard_range,BelowSMA20UpperSigma,0.06629237830422169,-0.13647590859291303,0.5449422083924473,0.4077225849693245,Standard_range,AboveSMA20LowerSigma
2019-03-28,0.24532383731170146,1.0026158273626873,0.016001056102303787,1.0187773125860178,Standard_range,NearSMA20UpperTwoSigma,0.36078520266591646,2.9286950326762993,-0.46472585550065404,2.4503587741300352,Standard_range,AboveSMA20UpperSigma,0.3161992901956823,1.6772082162938657,-0.30153676461592177,1.370614052286659,Standard_range,NearSMA20UpperTwoSigma,0.25031726168761065,0.3790443703660942,-0.5229088098448285,-0.14584649588459944,Standard_range,BelowSMA20UpperSigma,0.316281333217035,0.37874400694358057,-0.13647590859291303,0.24175120402595007,Standard_range,AboveSMA20LowerSigma
2019-03-29,0.4540897687961912,0.269282701557388,1.0026158273626873,1.2745983999062394,Standard_range,NearSMA20UpperTwoSigma,0.701031242449259,0.8659756060728092,2.9286950326762993,3.8200324233083514,Standard_range,AboveSMA20UpperTwoSigma,0.06760823739424608,0.5137875312626204,1.6772082162938657,2.1996130342451163,Standard_range,NearSMA20UpperTwoSigma,0.5984907001887848,0.630550954768297,0.3790443703660942,1.0119853930307299,Standard_range,NearSMA20UpperSigma,0.5834759912663787,0.7974243105737099,0.37874400694358057,1.1791885143034995,Standard_range,NearSMA20UpperSigma
2019-04-01,0.3159589904161152,-0.7951524778137027,0.269282701557388,-0.528010984330072,Standard_range,NearSMA20UpperTwoSigma,0.12265203503033822,-0.6745666980971117,0.8659756060728092,0.18556732492348582,Standard_range,NearSMA20UpperTwoSigma,0.5649795790019019,-0.5111612485031648,0.5137875312626204,0.0,Standard_range,NearSMA20UpperTwoSigma,0.785896748216486,1.185915978352053,0.630550954768297,1.8239447376445987,Standard_range,NearSMA20UpperTwoSigma,0.8104063844190178,1.2580595470213063,0.7974243105737099,2.0655159302644575,Standard_range,NearSMA20UpperTwoSigma
2019-04-02,0.2760254122541418,-0.021228985754239805,-0.7951524778137027,-0.816212660761703,Standard_range,AboveSMA20UpperSigma,0.12348502387856027,-0.8026330282439117,-0.6745666980971117,-1.4717854312245615,Standard_range,NearSMA20UpperTwoSigma,0.06760823739424608,0.4191421882519083,-0.5111612485031648,-0.09416155269372854,Standard_range,NearSMA20UpperTwoSigma,0.07347793531913095,0.04898529021275396,1.185915978352053,1.235482192948482,Standard_range,NearSMA20UpperTwoSigma,-0.14863928757352296,-0.2667830968983935,1.2580595470213063,0.9879201599025434,Standard_range,NearSMA20UpperTwoSigma
